date,province_raw,n,province,date_full
205,Shanxi,0,23,2020-05-24
206,Shanxi,0,23,2020-05-25
207,Shanxi,0,23,2020-05-26
208,Shanxi,0,23,2020-05-27
209,Shanxi,0,23,2020-05-28
210,Shanxi,0,23,2020-05-29
211,Shanxi,0,23,2020-05-30
212,Shanxi,0,23,2020-05-31
213,Shanxi,0,23,2020-06-01
214,Shanxi,0,23,2020-06-02
215,Shanxi,0,23,2020-06-03
216,Shanxi,0,23,2020-06-04
217,Shanxi,0,23,2020-06-05
218,Shanxi,0,23,2020-06-06
219,Shanxi,0,23,2020-06-07
220,Shanxi,0,23,2020-06-08
221,Shanxi,0,23,2020-06-09
222,Shanxi,0,23,2020-06-10
223,Shanxi,0,23,2020-06-11
224,Shanxi,0,23,2020-06-12
225,Shanxi,0,23,2020-06-13
226,Shanxi,0,23,2020-06-14
227,Shanxi,0,23,2020-06-15
228,Shanxi,0,23,2020-06-16
0,Liaoning,0,24,2019-11-01
1,Liaoning,0,24,2019-11-02
2,Liaoning,0,24,2019-11-03
3,Liaoning,0,24,2019-11-04
4,Liaoning,0,24,2019-11-05
5,Liaoning,0,24,2019-11-06
6,Liaoning,0,24,2019-11-07
7,Liaoning,0,24,2019-11-08
8,Liaoning,0,24,2019-11-09
9,Liaoning,0,24,2019-11-10
10,Liaoning,0,24,2019-11-11
11,Liaoning,0,24,2019-11-12
12,Liaoning,0,24,2019-11-13
13,Liaoning,0,24,2019-11-14
14,Liaoning,0,24,2019-11-15
15,Liaoning,0,24,2019-11-16
16,Liaoning,0,24,2019-11-17
17,Liaoning,0,24,2019-11-18
18,Liaoning,0,24,2019-11-19
19,Liaoning,0,24,2019-11-20
20,Liaoning,0,24,2019-11-21
21,Liaoning,0,24,2019-11-22
22,Liaoning,0,24,2019-11-23
23,Liaoning,0,24,2019-11-24
24,Liaoning,0,24,2019-11-25
25,Liaoning,0,24,2019-11-26
26,Liaoning,0,24,2019-11-27
27,Liaoning,0,24,2019-11-28
28,Liaoning,0,24,2019-11-29
29,Liaoning,0,24,2019-11-30
30,Liaoning,0,24,2019-12-01
31,Liaoning,0,24,2019-12-02
32,Liaoning,0,24,2019-12-03
33,Liaoning,0,24,2019-12-04
34,Liaoning,0,24,2019-12-05
35,Liaoning,0,24,2019-12-06
36,Liaoning,0,24,2019-12-07
37,Liaoning,0,24,2019-12-08
38,Liaoning,0,24,2019-12-09
39,Liaoning,0,24,2019-12-10
40,Liaoning,0,24,2019-12-11
41,Liaoning,0,24,2019-12-12
42,Liaoning,0,24,2019-12-13
43,Liaoning,0,24,2019-12-14
44,Liaoning,0,24,2019-12-15
45,Liaoning,0,24,2019-12-16
46,Liaoning,0,24,2019-12-17
47,Liaoning,0,24,2019-12-18
48,Liaoning,0,24,2019-12-19
49,Liaoning,0,24,2019-12-20
50,Liaoning,0,24,2019-12-21
51,Liaoning,0,24,2019-12-22
52,Liaoning,0,24,2019-12-23
53,Liaoning,0,24,2019-12-24
54,Liaoning,0,24,2019-12-25
55,Liaoning,0,24,2019-12-26
56,Liaoning,0,24,2019-12-27
57,Liaoning,0,24,2019-12-28
58,Liaoning,0,24,2019-12-29
59,Liaoning,0,24,2019-12-30
60,Liaoning,0,24,2019-12-31
61,Liaoning,0,24,2020-01-01
62,Liaoning,0,24,2020-01-02
63,Liaoning,0,24,2020-01-03
64,Liaoning,0,24,2020-01-04
65,Liaoning,0,24,2020-01-05
66,Liaoning,0,24,2020-01-06
67,Liaoning,0,24,2020-01-07
68,Liaoning,0,24,2020-01-08
69,Liaoning,0,24,2020-01-09
70,Liaoning,0,24,2020-01-10
71,Liaoning,0,24,2020-01-11
72,Liaoning,0,24,2020-01-12
73,Liaoning,0,24,2020-01-13
74,Liaoning,0,24,2020-01-14
75,Liaoning,0,24,2020-01-15
76,Liaoning,0,24,2020-01-16
77,Liaoning,0,24,2020-01-17
78,Liaoning,0,24,2020-01-18
79,Liaoning,0,24,2020-01-19
80,Liaoning,0,24,2020-01-20
81,Liaoning,0,24,2020-01-21
82,Liaoning,2,24,2020-01-22
83,Liaoning,2,24,2020-01-23
84,Liaoning,8,24,2020-01-24
85,Liaoning,5,24,2020-01-25
86,Liaoning,5,24,2020-01-26
87,Liaoning,5,24,2020-01-27
88,Liaoning,9,24,2020-01-28
89,Liaoning,3,24,2020-01-29
90,Liaoning,6,24,2020-01-30
91,Liaoning,15,24,2020-01-31
92,Liaoning,4,24,2020-02-01
93,Liaoning,6,24,2020-02-02
94,Liaoning,4,24,2020-02-03
95,Liaoning,7,24,2020-02-04
96,Liaoning,8,24,2020-02-05
97,Liaoning,8,24,2020-02-06
98,Liaoning,5,24,2020-02-07
99,Liaoning,6,24,2020-02-08
100,Liaoning,2,24,2020-02-09
101,Liaoning,1,24,2020-02-10
102,Liaoning,3,24,2020-02-11
103,Liaoning,5,24,2020-02-12
104,Liaoning,1,24,2020-02-13
105,Liaoning,2,24,2020-02-14
106,Liaoning,1,24,2020-02-15
107,Liaoning,1,24,2020-02-16
108,Liaoning,0,24,2020-02-17
109,Liaoning,0,24,2020-02-18
110,Liaoning,0,24,2020-02-19
111,Liaoning,0,24,2020-02-20
112,Liaoning,0,24,2020-02-21
113,Liaoning,0,24,2020-02-22
114,Liaoning,0,24,2020-02-23
115,Liaoning,0,24,2020-02-24
116,Liaoning,0,24,2020-02-25
117,Liaoning,0,24,2020-02-26
118,Liaoning,0,24,2020-02-27
119,Liaoning,0,24,2020-02-28
120,Liaoning,1,24,2020-02-29
121,Liaoning,0,24,2020-03-01
122,Liaoning,3,24,2020-03-02
123,Liaoning,0,24,2020-03-03
124,Liaoning,0,24,2020-03-04
126,Liaoning,0,24,2020-03-06
127,Liaoning,0,24,2020-03-07
128,Liaoning,0,24,2020-03-08
129,Liaoning,0,24,2020-03-09
130,Liaoning,0,24,2020-03-10
131,Liaoning,0,24,2020-03-11
132,Liaoning,0,24,2020-03-12
133,Liaoning,0,24,2020-03-13
134,Liaoning,0,24,2020-03-14
135,Liaoning,0,24,2020-03-15
136,Liaoning,0,24,2020-03-16
137,Liaoning,0,24,2020-03-17
138,Liaoning,0,24,2020-03-18
139,Liaoning,1,24,2020-03-19
140,Liaoning,0,24,2020-03-20
141,Liaoning,0,24,2020-03-21
142,Liaoning,0,24,2020-03-22
143,Liaoning,1,24,2020-03-23
144,Liaoning,0,24,2020-03-24
145,Liaoning,0,24,2020-03-25
146,Liaoning,1,24,2020-03-26
147,Liaoning,3,24,2020-03-27
148,Liaoning,3,24,2020-03-28
149,Liaoning,2,24,2020-03-29
150,Liaoning,3,24,2020-03-30
151,Liaoning,1,24,2020-03-31
152,Liaoning,0,24,2020-04-01
153,Liaoning,1,24,2020-04-02
154,Liaoning,0,24,2020-04-03
155,Liaoning,1,24,2020-04-04
156,Liaoning,0,24,2020-04-05
157,Liaoning,2,24,2020-04-06
158,Liaoning,0,24,2020-04-07
159,Liaoning,0,24,2020-04-08
160,Liaoning,0,24,2020-04-09
161,Liaoning,1,24,2020-04-10
162,Liaoning,0,24,2020-04-11
163,Liaoning,0,24,2020-04-12
164,Liaoning,0,24,2020-04-13
165,Liaoning,0,24,2020-04-14
166,Liaoning,0,24,2020-04-15
167,Liaoning,1,24,2020-04-16
168,Liaoning,0,24,2020-04-17
169,Liaoning,0,24,2020-04-18
170,Liaoning,0,24,2020-04-19
171,Liaoning,0,24,2020-04-20
172,Liaoning,0,24,2020-04-21
173,Liaoning,0,24,2020-04-22
174,Liaoning,0,24,2020-04-23
175,Liaoning,0,24,2020-04-24
176,Liaoning,0,24,2020-04-25
177,Liaoning,0,24,2020-04-26
178,Liaoning,0,24,2020-04-27
179,Liaoning,0,24,2020-04-28
180,Liaoning,0,24,2020-04-29
181,Liaoning,0,24,2020-04-30
182,Liaoning,0,24,2020-05-01
183,Liaoning,0,24,2020-05-02
184,Liaoning,0,24,2020-05-03
185,Liaoning,0,24,2020-05-04
186,Liaoning,0,24,2020-05-05
187,Liaoning,0,24,2020-05-06
188,Liaoning,0,24,2020-05-07
189,Liaoning,0,24,2020-05-08
190,Liaoning,0,24,2020-05-09
191,Liaoning,1,24,2020-05-10
192,Liaoning,0,24,2020-05-11
193,Liaoning,0,24,2020-05-12
194,Liaoning,2,24,2020-05-13
195,Liaoning,0,24,2020-05-14
196,Liaoning,0,24,2020-05-15
197,Liaoning,0,24,2020-05-16
198,Liaoning,0,24,2020-05-17
199,Liaoning,0,24,2020-05-18
200,Liaoning,0,24,2020-05-19
201,Liaoning,0,24,2020-05-20
202,Liaoning,0,24,2020-05-21
203,Liaoning,0,24,2020-05-22
204,Liaoning,0,24,2020-05-23
205,Liaoning,0,24,2020-05-24
206,Liaoning,0,24,2020-05-25
207,Liaoning,0,24,2020-05-26
208,Liaoning,0,24,2020-05-27
209,Liaoning,0,24,2020-05-28
210,Liaoning,0,24,2020-05-29
211,Liaoning,0,24,2020-05-30
212,Liaoning,0,24,2020-05-31
213,Liaoning,0,24,2020-06-01
214,Liaoning,0,24,2020-06-02
215,Liaoning,0,24,2020-06-03
216,Liaoning,0,24,2020-06-04
217,Liaoning,0,24,2020-06-05
218,Liaoning,0,24,2020-06-06
219,Liaoning,0,24,2020-06-07
220,Liaoning,0,24,2020-06-08
221,Liaoning,0,24,2020-06-09
222,Liaoning,0,24,2020-06-10
223,Liaoning,0,24,2020-06-11
224,Liaoning,0,24,2020-06-12
225,Liaoning,2,24,2020-06-13
226,Liaoning,0,24,2020-06-14
227,Liaoning,1,24,2020-06-15
228,Liaoning,0,24,2020-06-16
0,Jilin,0,25,2019-11-01
1,Jilin,0,25,2019-11-02
2,Jilin,0,25,2019-11-03
3,Jilin,0,25,2019-11-04
4,Jilin,0,25,2019-11-05
5,Jilin,0,25,2019-11-06
6,Jilin,0,25,2019-11-07
7,Jilin,0,25,2019-11-08
8,Jilin,0,25,2019-11-09
9,Jilin,0,25,2019-11-10
10,Jilin,0,25,2019-11-11
11,Jilin,0,25,2019-11-12
12,Jilin,0,25,2019-11-13
13,Jilin,0,25,2019-11-14
14,Jilin,0,25,2019-11-15
15,Jilin,0,25,2019-11-16
16,Jilin,0,25,2019-11-17
17,Jilin,0,25,2019-11-18
18,Jilin,0,25,2019-11-19
19,Jilin,0,25,2019-11-20
20,Jilin,0,25,2019-11-21
21,Jilin,0,25,2019-11-22
22,Jilin,0,25,2019-11-23
23,Jilin,0,25,2019-11-24
24,Jilin,0,25,2019-11-25
25,Jilin,0,25,2019-11-26
26,Jilin,0,25,2019-11-27
27,Jilin,0,25,2019-11-28
28,Jilin,0,25,2019-11-29
29,Jilin,0,25,2019-11-30
30,Jilin,0,25,2019-12-01
31,Jilin,0,25,2019-12-02
32,Jilin,0,25,2019-12-03
33,Jilin,0,25,2019-12-04
34,Jilin,0,25,2019-12-05
35,Jilin,0,25,2019-12-06
36,Jilin,0,25,2019-12-07
37,Jilin,0,25,2019-12-08
38,Jilin,0,25,2019-12-09
39,Jilin,0,25,2019-12-10
40,Jilin,0,25,2019-12-11
41,Jilin,0,25,2019-12-12
42,Jilin,0,25,2019-12-13
43,Jilin,0,25,2019-12-14
44,Jilin,0,25,2019-12-15
45,Jilin,0,25,2019-12-16
46,Jilin,0,25,2019-12-17
47,Jilin,0,25,2019-12-18
48,Jilin,0,25,2019-12-19
49,Jilin,0,25,2019-12-20
50,Jilin,0,25,2019-12-21
51,Jilin,0,25,2019-12-22
52,Jilin,0,25,2019-12-23
53,Jilin,0,25,2019-12-24
54,Jilin,0,25,2019-12-25
55,Jilin,0,25,2019-12-26
56,Jilin,0,25,2019-12-27
57,Jilin,0,25,2019-12-28
58,Jilin,0,25,2019-12-29
59,Jilin,0,25,2019-12-30
60,Jilin,0,25,2019-12-31
61,Jilin,0,25,2020-01-01
62,Jilin,0,25,2020-01-02
63,Jilin,0,25,2020-01-03
64,Jilin,0,25,2020-01-04
65,Jilin,0,25,2020-01-05
66,Jilin,0,25,2020-01-06
67,Jilin,0,25,2020-01-07
68,Jilin,0,25,2020-01-08
69,Jilin,0,25,2020-01-09
70,Jilin,0,25,2020-01-10
71,Jilin,0,25,2020-01-11
72,Jilin,0,25,2020-01-12
73,Jilin,0,25,2020-01-13
74,Jilin,0,25,2020-01-14
75,Jilin,0,25,2020-01-15
76,Jilin,0,25,2020-01-16
77,Jilin,0,25,2020-01-17
78,Jilin,0,25,2020-01-18
79,Jilin,0,25,2020-01-19
80,Jilin,0,25,2020-01-20
81,Jilin,0,25,2020-01-21
82,Jilin,1,25,2020-01-22
83,Jilin,2,25,2020-01-23
84,Jilin,1,25,2020-01-24
85,Jilin,0,25,2020-01-25
86,Jilin,2,25,2020-01-26
87,Jilin,2,25,2020-01-27
88,Jilin,1,25,2020-01-28
89,Jilin,5,25,2020-01-29
90,Jilin,0,25,2020-01-30
91,Jilin,3,25,2020-01-31
92,Jilin,6,25,2020-02-01
93,Jilin,8,25,2020-02-02
94,Jilin,11,25,2020-02-03
95,Jilin,12,25,2020-02-04
96,Jilin,5,25,2020-02-05
97,Jilin,5,25,2020-02-06
98,Jilin,4,25,2020-02-07
99,Jilin,9,25,2020-02-08
100,Jilin,2,25,2020-02-09
101,Jilin,1,25,2020-02-10
102,Jilin,2,25,2020-02-11
103,Jilin,1,25,2020-02-12
104,Jilin,2,25,2020-02-13
105,Jilin,2,25,2020-02-14
106,Jilin,1,25,2020-02-15
107,Jilin,0,25,2020-02-16
108,Jilin,0,25,2020-02-17
109,Jilin,1,25,2020-02-18
110,Jilin,1,25,2020-02-19
111,Jilin,0,25,2020-02-20
112,Jilin,0,25,2020-02-21
113,Jilin,0,25,2020-02-22
114,Jilin,2,25,2020-02-23
115,Jilin,0,25,2020-02-24
116,Jilin,0,25,2020-02-25
117,Jilin,0,25,2020-02-26
118,Jilin,0,25,2020-02-27
119,Jilin,0,25,2020-02-28
120,Jilin,0,25,2020-02-29
121,Jilin,0,25,2020-03-01
122,Jilin,0,25,2020-03-02
123,Jilin,0,25,2020-03-03
124,Jilin,0,25,2020-03-04
126,Jilin,0,25,2020-03-06
127,Jilin,0,25,2020-03-07
128,Jilin,0,25,2020-03-08
129,Jilin,0,25,2020-03-09
130,Jilin,0,25,2020-03-10
131,Jilin,0,25,2020-03-11
132,Jilin,0,25,2020-03-12
133,Jilin,0,25,2020-03-13
134,Jilin,0,25,2020-03-14
135,Jilin,0,25,2020-03-15
136,Jilin,0,25,2020-03-16
137,Jilin,0,25,2020-03-17
138,Jilin,0,25,2020-03-18
139,Jilin,0,25,2020-03-19
140,Jilin,0,25,2020-03-20
141,Jilin,0,25,2020-03-21
142,Jilin,0,25,2020-03-22
143,Jilin,0,25,2020-03-23
144,Jilin,1,25,2020-03-24
145,Jilin,1,25,2020-03-25
146,Jilin,0,25,2020-03-26
147,Jilin,2,25,2020-03-27
148,Jilin,1,25,2020-03-28
149,Jilin,0,25,2020-03-29
150,Jilin,0,25,2020-03-30
151,Jilin,0,25,2020-03-31
152,Jilin,0,25,2020-04-01
153,Jilin,0,25,2020-04-02
154,Jilin,0,25,2020-04-03
155,Jilin,0,25,2020-04-04
156,Jilin,0,25,2020-04-05
157,Jilin,0,25,2020-04-06
158,Jilin,0,25,2020-04-07
159,Jilin,0,25,2020-04-08
160,Jilin,0,25,2020-04-09
161,Jilin,0,25,2020-04-10
162,Jilin,1,25,2020-04-11
163,Jilin,1,25,2020-04-12
164,Jilin,0,25,2020-04-13
165,Jilin,2,25,2020-04-14
166,Jilin,0,25,2020-04-15
167,Jilin,0,25,2020-04-16
168,Jilin,0,25,2020-04-17
169,Jilin,2,25,2020-04-18
170,Jilin,0,25,2020-04-19
171,Jilin,2,25,2020-04-20
172,Jilin,0,25,2020-04-21
173,Jilin,1,25,2020-04-22
174,Jilin,1,25,2020-04-23
175,Jilin,1,25,2020-04-24
176,Jilin,0,25,2020-04-25
177,Jilin,1,25,2020-04-26
178,Jilin,0,25,2020-04-27
179,Jilin,0,25,2020-04-28
180,Jilin,1,25,2020-04-29
181,Jilin,0,25,2020-04-30
182,Jilin,1,25,2020-05-01
183,Jilin,0,25,2020-05-02
184,Jilin,0,25,2020-05-03
185,Jilin,0,25,2020-05-04
186,Jilin,0,25,2020-05-05
187,Jilin,0,25,2020-05-06
188,Jilin,1,25,2020-05-07
189,Jilin,0,25,2020-05-08
190,Jilin,11,25,2020-05-09
191,Jilin,3,25,2020-05-10
192,Jilin,0,25,2020-05-11
193,Jilin,6,25,2020-05-12
194,Jilin,1,25,2020-05-13
195,Jilin,4,25,2020-05-14
196,Jilin,2,25,2020-05-15
197,Jilin,3,25,2020-05-16
198,Jilin,2,25,2020-05-17
199,Jilin,2,25,2020-05-18
200,Jilin,4,25,2020-05-19
201,Jilin,0,25,2020-05-20
202,Jilin,2,25,2020-05-21
203,Jilin,0,25,2020-05-22
204,Jilin,1,25,2020-05-23
205,Jilin,0,25,2020-05-24
206,Jilin,0,25,2020-05-25
207,Jilin,0,25,2020-05-26
208,Jilin,0,25,2020-05-27
209,Jilin,0,25,2020-05-28
210,Jilin,0,25,2020-05-29
211,Jilin,0,25,2020-05-30
212,Jilin,0,25,2020-05-31
213,Jilin,0,25,2020-06-01
214,Jilin,0,25,2020-06-02
215,Jilin,0,25,2020-06-03
216,Jilin,0,25,2020-06-04
217,Jilin,0,25,2020-06-05
218,Jilin,0,25,2020-06-06
219,Jilin,0,25,2020-06-07
220,Jilin,0,25,2020-06-08
221,Jilin,0,25,2020-06-09
222,Jilin,0,25,2020-06-10
223,Jilin,0,25,2020-06-11
224,Jilin,0,25,2020-06-12
225,Jilin,0,25,2020-06-13
226,Jilin,0,25,2020-06-14
227,Jilin,0,25,2020-06-15
228,Jilin,0,25,2020-06-16
0,Gansu,0,26,2019-11-01
1,Gansu,0,26,2019-11-02
2,Gansu,0,26,2019-11-03
3,Gansu,0,26,2019-11-04
4,Gansu,0,26,2019-11-05
5,Gansu,0,26,2019-11-06
6,Gansu,0,26,2019-11-07
7,Gansu,0,26,2019-11-08
8,Gansu,0,26,2019-11-09
9,Gansu,0,26,2019-11-10
10,Gansu,0,26,2019-11-11
11,Gansu,0,26,2019-11-12
12,Gansu,0,26,2019-11-13
13,Gansu,0,26,2019-11-14
14,Gansu,0,26,2019-11-15
15,Gansu,0,26,2019-11-16
16,Gansu,0,26,2019-11-17
17,Gansu,0,26,2019-11-18
18,Gansu,0,26,2019-11-19
19,Gansu,0,26,2019-11-20
20,Gansu,0,26,2019-11-21
21,Gansu,0,26,2019-11-22
22,Gansu,0,26,2019-11-23
23,Gansu,0,26,2019-11-24
24,Gansu,0,26,2019-11-25
25,Gansu,0,26,2019-11-26
26,Gansu,0,26,2019-11-27
27,Gansu,0,26,2019-11-28
28,Gansu,0,26,2019-11-29
29,Gansu,0,26,2019-11-30
30,Gansu,0,26,2019-12-01
31,Gansu,0,26,2019-12-02
32,Gansu,0,26,2019-12-03
33,Gansu,0,26,2019-12-04
34,Gansu,0,26,2019-12-05
35,Gansu,0,26,2019-12-06
36,Gansu,0,26,2019-12-07
37,Gansu,0,26,2019-12-08
38,Gansu,0,26,2019-12-09
39,Gansu,0,26,2019-12-10
40,Gansu,0,26,2019-12-11
41,Gansu,0,26,2019-12-12
42,Gansu,0,26,2019-12-13
43,Gansu,0,26,2019-12-14
44,Gansu,0,26,2019-12-15
45,Gansu,0,26,2019-12-16
46,Gansu,0,26,2019-12-17
47,Gansu,0,26,2019-12-18
48,Gansu,0,26,2019-12-19
49,Gansu,0,26,2019-12-20
50,Gansu,0,26,2019-12-21
51,Gansu,0,26,2019-12-22
52,Gansu,0,26,2019-12-23
53,Gansu,0,26,2019-12-24
54,Gansu,0,26,2019-12-25
55,Gansu,0,26,2019-12-26
56,Gansu,0,26,2019-12-27
57,Gansu,0,26,2019-12-28
58,Gansu,0,26,2019-12-29
59,Gansu,0,26,2019-12-30
60,Gansu,0,26,2019-12-31
61,Gansu,0,26,2020-01-01
62,Gansu,0,26,2020-01-02
63,Gansu,0,26,2020-01-03
64,Gansu,0,26,2020-01-04
65,Gansu,0,26,2020-01-05
66,Gansu,0,26,2020-01-06
67,Gansu,0,26,2020-01-07
68,Gansu,0,26,2020-01-08
69,Gansu,0,26,2020-01-09
70,Gansu,0,26,2020-01-10
71,Gansu,0,26,2020-01-11
72,Gansu,0,26,2020-01-12
73,Gansu,0,26,2020-01-13
74,Gansu,0,26,2020-01-14
75,Gansu,0,26,2020-01-15
76,Gansu,0,26,2020-01-16
77,Gansu,0,26,2020-01-17
78,Gansu,0,26,2020-01-18
79,Gansu,0,26,2020-01-19
80,Gansu,0,26,2020-01-20
81,Gansu,0,26,2020-01-21
82,Gansu,0,26,2020-01-22
83,Gansu,2,26,2020-01-23
84,Gansu,2,26,2020-01-24
85,Gansu,3,26,2020-01-25
86,Gansu,7,26,2020-01-26
87,Gansu,5,26,2020-01-27
88,Gansu,5,26,2020-01-28
89,Gansu,2,26,2020-01-29
90,Gansu,4,26,2020-01-30
91,Gansu,6,26,2020-01-31
92,Gansu,5,26,2020-02-01
93,Gansu,11,26,2020-02-02
94,Gansu,5,26,2020-02-03
95,Gansu,1,26,2020-02-04
96,Gansu,5,26,2020-02-05
97,Gansu,5,26,2020-02-06
98,Gansu,1,26,2020-02-07
99,Gansu,10,26,2020-02-08
100,Gansu,5,26,2020-02-09
101,Gansu,1,26,2020-02-10
102,Gansu,0,26,2020-02-11
103,Gansu,1,26,2020-02-12
104,Gansu,3,26,2020-02-13
105,Gansu,0,26,2020-02-14
106,Gansu,0,26,2020-02-15
107,Gansu,1,26,2020-02-16
108,Gansu,0,26,2020-02-17
109,Gansu,0,26,2020-02-18
110,Gansu,0,26,2020-02-19
111,Gansu,0,26,2020-02-20
112,Gansu,0,26,2020-02-21
113,Gansu,0,26,2020-02-22
114,Gansu,0,26,2020-02-23
115,Gansu,0,26,2020-02-24
116,Gansu,0,26,2020-02-25
117,Gansu,0,26,2020-02-26
118,Gansu,0,26,2020-02-27
119,Gansu,0,26,2020-02-28
120,Gansu,0,26,2020-02-29
121,Gansu,0,26,2020-03-01
122,Gansu,0,26,2020-03-02
123,Gansu,0,26,2020-03-03
124,Gansu,0,26,2020-03-04
126,Gansu,17,26,2020-03-06
127,Gansu,1,26,2020-03-07
128,Gansu,4,26,2020-03-08
129,Gansu,0,26,2020-03-09
130,Gansu,1,26,2020-03-10
131,Gansu,2,26,2020-03-11
132,Gansu,0,26,2020-03-12
133,Gansu,2,26,2020-03-13
134,Gansu,3,26,2020-03-14
135,Gansu,1,26,2020-03-15
136,Gansu,0,26,2020-03-16
137,Gansu,0,26,2020-03-17
138,Gansu,0,26,2020-03-18
139,Gansu,1,26,2020-03-19
140,Gansu,0,26,2020-03-20
141,Gansu,0,26,2020-03-21
142,Gansu,2,26,2020-03-22
143,Gansu,0,26,2020-03-23
144,Gansu,0,26,2020-03-24
145,Gansu,0,26,2020-03-25
146,Gansu,0,26,2020-03-26
147,Gansu,0,26,2020-03-27
148,Gansu,0,26,2020-03-28
149,Gansu,2,26,2020-03-29
150,Gansu,0,26,2020-03-30
151,Gansu,0,26,2020-03-31
152,Gansu,0,26,2020-04-01
153,Gansu,0,26,2020-04-02
154,Gansu,0,26,2020-04-03
155,Gansu,0,26,2020-04-04
156,Gansu,1,26,2020-04-05
157,Gansu,0,26,2020-04-06
158,Gansu,0,26,2020-04-07
159,Gansu,0,26,2020-04-08
160,Gansu,0,26,2020-04-09
161,Gansu,0,26,2020-04-10
162,Gansu,0,26,2020-04-11
163,Gansu,0,26,2020-04-12
164,Gansu,0,26,2020-04-13
165,Gansu,0,26,2020-04-14
166,Gansu,0,26,2020-04-15
167,Gansu,0,26,2020-04-16
168,Gansu,0,26,2020-04-17
169,Gansu,0,26,2020-04-18
170,Gansu,0,26,2020-04-19
171,Gansu,0,26,2020-04-20
172,Gansu,0,26,2020-04-21
173,Gansu,0,26,2020-04-22
174,Gansu,0,26,2020-04-23
175,Gansu,0,26,2020-04-24
176,Gansu,0,26,2020-04-25
177,Gansu,0,26,2020-04-26
178,Gansu,0,26,2020-04-27
179,Gansu,0,26,2020-04-28
180,Gansu,0,26,2020-04-29
181,Gansu,0,26,2020-04-30
182,Gansu,0,26,2020-05-01
183,Gansu,0,26,2020-05-02
184,Gansu,0,26,2020-05-03
185,Gansu,0,26,2020-05-04
186,Gansu,0,26,2020-05-05
187,Gansu,0,26,2020-05-06
188,Gansu,0,26,2020-05-07
189,Gansu,0,26,2020-05-08
190,Gansu,0,26,2020-05-09
191,Gansu,0,26,2020-05-10
192,Gansu,0,26,2020-05-11
193,Gansu,0,26,2020-05-12
194,Gansu,0,26,2020-05-13
195,Gansu,0,26,2020-05-14
196,Gansu,0,26,2020-05-15
197,Gansu,0,26,2020-05-16
198,Gansu,0,26,2020-05-17
199,Gansu,0,26,2020-05-18
200,Gansu,0,26,2020-05-19
201,Gansu,0,26,2020-05-20
202,Gansu,0,26,2020-05-21
203,Gansu,0,26,2020-05-22
204,Gansu,0,26,2020-05-23
205,Gansu,0,26,2020-05-24
206,Gansu,0,26,2020-05-25
207,Gansu,0,26,2020-05-26
208,Gansu,0,26,2020-05-27
209,Gansu,0,26,2020-05-28
210,Gansu,0,26,2020-05-29
211,Gansu,0,26,2020-05-30
212,Gansu,0,26,2020-05-31
213,Gansu,0,26,2020-06-01
214,Gansu,0,26,2020-06-02
215,Gansu,0,26,2020-06-03
216,Gansu,0,26,2020-06-04
217,Gansu,0,26,2020-06-05
218,Gansu,0,26,2020-06-06
219,Gansu,0,26,2020-06-07
220,Gansu,0,26,2020-06-08
221,Gansu,0,26,2020-06-09
222,Gansu,0,26,2020-06-10
223,Gansu,0,26,2020-06-11
224,Gansu,0,26,2020-06-12
225,Gansu,0,26,2020-06-13
226,Gansu,0,26,2020-06-14
227,Gansu,0,26,2020-06-15
228,Gansu,10,26,2020-06-16
0,Xinjiang,0,27,2019-11-01
1,Xinjiang,0,27,2019-11-02
2,Xinjiang,0,27,2019-11-03
3,Xinjiang,0,27,2019-11-04
4,Xinjiang,0,27,2019-11-05
5,Xinjiang,0,27,2019-11-06
6,Xinjiang,0,27,2019-11-07
7,Xinjiang,0,27,2019-11-08
8,Xinjiang,0,27,2019-11-09
9,Xinjiang,0,27,2019-11-10
10,Xinjiang,0,27,2019-11-11
11,Xinjiang,0,27,2019-11-12
12,Xinjiang,0,27,2019-11-13
13,Xinjiang,0,27,2019-11-14
14,Xinjiang,0,27,2019-11-15
15,Xinjiang,0,27,2019-11-16
16,Xinjiang,0,27,2019-11-17
17,Xinjiang,0,27,2019-11-18
18,Xinjiang,0,27,2019-11-19
19,Xinjiang,0,27,2019-11-20
20,Xinjiang,0,27,2019-11-21
21,Xinjiang,0,27,2019-11-22
22,Xinjiang,0,27,2019-11-23
23,Xinjiang,0,27,2019-11-24
24,Xinjiang,0,27,2019-11-25
25,Xinjiang,0,27,2019-11-26
26,Xinjiang,0,27,2019-11-27
27,Xinjiang,0,27,2019-11-28
28,Xinjiang,0,27,2019-11-29
29,Xinjiang,0,27,2019-11-30
30,Xinjiang,0,27,2019-12-01
31,Xinjiang,0,27,2019-12-02
32,Xinjiang,0,27,2019-12-03
33,Xinjiang,0,27,2019-12-04
34,Xinjiang,0,27,2019-12-05
35,Xinjiang,0,27,2019-12-06
36,Xinjiang,0,27,2019-12-07
37,Xinjiang,0,27,2019-12-08
38,Xinjiang,0,27,2019-12-09
39,Xinjiang,0,27,2019-12-10
40,Xinjiang,0,27,2019-12-11
41,Xinjiang,0,27,2019-12-12
42,Xinjiang,0,27,2019-12-13
43,Xinjiang,0,27,2019-12-14
44,Xinjiang,0,27,2019-12-15
45,Xinjiang,0,27,2019-12-16
46,Xinjiang,0,27,2019-12-17
47,Xinjiang,0,27,2019-12-18
48,Xinjiang,0,27,2019-12-19
