alpha,sigma
3.506940300129746,6.640103796038212
3.031931709595683,6.835309787261135
2.549692291155742,7.701403185111949
2.9069721612056867,6.708016579954972
3.0303894924057864,7.307015309741708
2.493428644424939,7.079649913286983
2.878416038816567,8.31873805658385
2.8123073740312536,7.14629783201216
4.392983695685506,6.540771826857947
2.7301951203746486,7.330997727803958
2.1303785534807984,6.8700568874709
2.5144080352766123,7.115471966299997
3.876336411370789,6.494977048814212
2.243339833127823,8.647251606420562
3.2469782349292355,8.261560248916378
2.4246526577009573,7.5069171165973625
3.7073042415475186,7.202135539539943
3.823164618173135,6.593124769969469
2.302176547634872,7.88137626487953
3.310375372258964,7.2926650439681175
2.6322670917806836,8.177209228217519
3.308028585159589,7.9853049096851105
3.4496549130899687,7.037309858874932
3.1004046633270317,7.168012339184036
3.1590929504685517,7.378826824174181
2.607575067302517,6.618577797097787
2.1864987138774814,8.107483299164715
3.4044533378424333,7.1376179383198926
1.9637217283141806,7.035666316903793
2.8526941696209964,6.9534785102602665
3.215259666990196,6.906519994858999
2.8898555703540594,6.990472527208505
4.245510486713883,6.8887309325953305
4.150917480547792,6.426401609118009
3.0909160669195064,7.280511729563159
3.2968473607885973,6.368199881306667
3.7043690564489813,7.142347216546552
3.0047825112561184,7.513866483548557
2.3840150943041913,7.107128151967175
3.8785971044197125,6.853215721166927
3.191702573886736,7.169217529260934
2.5932218985711346,6.770826060165901
3.0837710357989296,7.277248516212149
2.159829081679002,7.901855763638867
2.095454649266132,6.926177301070957
4.240699694596011,6.6937532688772405
3.3967625998943194,7.0057896427125135
2.324762604723755,7.1919453798665565
2.744123214504749,7.486803177483285
3.1755486075474146,7.204442308828884
3.3925344162662165,6.552229968582516
3.049999104325477,7.785298553722022
3.7197280844169676,7.820674722721789
2.4410673132076486,6.414967747225786
2.984310335035548,7.0011607481562494
2.93022597482508,6.958167258785704
3.524459059120151,7.169589035039151
3.130788727270238,7.19754535146893
3.769610025314512,7.0695838146393175
3.1901337265712493,7.366179805814501
3.296530853856477,6.964934111185382
3.0678074597257847,7.258761291899323
3.501369101777468,7.02861084835071
2.8982486220993904,6.65241334379233
3.2122151336576428,6.980671948301549
2.9850716663783885,7.742572113188279
2.9229190102015012,6.845822443965021
2.603709926379714,6.863381136124249
3.558414436474265,6.726291806305436
3.9348967828891337,6.328747561723171
3.079710257112772,6.676737111006492
2.1075208951809032,6.834284243950116
2.339543496470736,8.109145225369533
3.3519980049942935,7.227799246710875
2.2352766481476936,7.497497439143133
2.620277489572826,7.249896571160745
4.110900242380507,7.180774349223038
3.3926557933044057,7.398447290141166
1.8322392801062017,9.139930004821984
2.741220473742928,8.330474752386378
3.428317917946137,7.159872102730886
2.9656742268344733,8.181459600599569
3.9221864861368005,6.612275637492099
3.856975634373456,7.539027951567074
2.9203000853808563,6.8011225838256895
3.6054911128895397,6.593168904850231
3.1366191719042953,7.694185724476685
3.4028719390746507,6.791714622900633
3.4950159500825033,6.862955242270922
2.338082260933746,7.868193854348745
2.8242990363187572,7.702686739278535
2.785915634151393,7.48753539526719
2.8775959982133177,6.927932195580885
1.9720158369106837,8.396090370878596
3.99437465219213,6.78643568359466
3.3693657346965837,6.67047524511301
3.5277986097765885,7.4340320147074985
2.312603101093378,7.566574547619982
3.1630587806894157,7.189366283949616
3.8392864402982014,6.986254098072183
2.993342402294793,7.31848769808528
3.5094837803721504,7.452695035619047
3.675234302246915,6.9150114196353085
2.555377256933706,7.417419952467628
2.8133029738091575,6.658994812220467
2.6284726445092237,8.676392981602481
3.6144483030561774,6.838449143839991
2.4415685030873933,6.7088690621494615
3.03171669721086,6.630297139696514
3.1010288802831587,8.010851761381499
3.1133278944908143,7.562980447984028
2.922428691075024,8.126373469515908
2.882293791636815,6.446543004964515
2.297779729277933,7.9366670448046746
3.1438485293148783,6.809670549239438
2.7012699508964144,6.626110268350763
3.2324125697272037,7.37603648683258
2.4236752081197026,7.604372144439025
2.8386165157297745,6.640997668563022
3.009380788389002,7.869517887965033
3.045155641378971,6.640284020372639
3.4711432000664892,7.937839015667057
3.50709032079916,6.858799828953286
3.5664963747019995,7.133147716453745
3.570782069206587,7.796953089299302
1.974313781800219,7.290314742649766
2.889707723616132,7.819111516135273
2.8737495690140498,6.696661452747668
3.5090428850063766,7.342647316450989
3.6539576290236453,7.301024613464858
2.78372952865317,7.043138928388922
2.9855623207558257,7.5559755545181275
3.868462109285821,7.2645289620110365
2.55492022402401,8.290282246407283
3.3005212908272283,7.387414053163764
2.7786834925611177,8.126533323382514
2.7820876450864507,7.569234533459424
3.6128443726457737,6.591039365334945
3.9903468049407955,7.2027289267942605
3.0828043638954874,7.680470817185661
3.0448892906271747,8.307519778517058
2.784089232411721,7.327575379659981
3.0562908237167408,7.2146724498274795
3.367656928652613,7.0945939789283505
2.093044990991118,7.856395081081371
2.598732100223347,8.637127311336798
3.5396349361949144,7.453561887480689
3.3184171069128032,8.18874422438436
2.8001747326826965,7.214722874366749
2.9335359445531206,7.0134228624091826
2.095451489517095,9.035899854283855
2.072000033499538,8.060553470240412
2.3045278258591932,8.836401644787491
2.5039450608925886,7.317958688047838
2.464215868550596,7.417202073676934
3.4321207583663313,6.563341065500336
2.6413124562591976,7.102193552952565
2.7875642978622617,6.763235642407024
3.3570140515702698,6.552182010380557
3.7173170303444483,7.150104597952229
2.365007267758694,8.340948961232089
3.961380676451794,7.510142871049172
2.7199272176499343,7.21367793928013
2.9285082661231026,7.825200189971927
2.4062412629931327,6.595203282062453
4.275135305879839,6.947722493836613
3.496452197070134,7.477073550983488
2.0485724459564816,8.286019294106724
2.2992636380245663,8.8605511675488
3.577366506936694,7.690348135027359
3.3732649716680374,6.480158330035502
2.9154842960371012,7.5575775801320395
2.9010760477811544,7.564158610901651
3.0291526923509275,6.808367439870101
2.9559413521853926,6.684166296090271
2.90502495454175,7.852964323861812
2.625429076262561,6.544248598895731
3.1879477110792878,7.000835609494781
2.6613812657297817,7.2924788596765975
3.229812294392479,7.044731861984716
3.0157122388589923,7.195358854818234
2.717219695383759,8.656308711653718
2.305127477120318,7.282626290633789
3.0971787169644394,7.415790025854408
2.521550728015003,7.138753396766094
3.6721496576313695,7.6168824330815195
3.1885351348505835,7.419376809467457
4.366766529229827,6.9400541279752845
3.206613611132454,6.6329646104101965
3.0026614388919852,7.582467148269919
3.65332262778444,6.996437007155645
3.1543368250285475,6.586560705922546
2.7263655789429984,8.120490881719125
3.017633908150085,6.979181119387586
4.224675583363691,6.532577948767185
2.9870779120470696,7.5411469816551095
2.371835895897391,6.950548939247963
2.8234408669775752,7.6133293047810335
2.733617593400971,7.496548093006831
2.4518524922855494,7.275764038394497
4.249509859796704,7.523208488126456
3.0352529260993513,7.947526194344378
2.281896245809868,7.563590114031718
2.3911401001789168,7.508357226963225
2.826072107546324,8.16183035893288
2.383052058870736,7.80521452390813
2.781684399993531,7.051548153587054
3.0163517820295436,7.292922725129942
2.840270025084259,6.455590954747585
3.339480314856435,7.204607450608807
3.717168904768403,6.783112975590324
2.9562015077737946,7.381864984630248
3.508475032782916,7.094509203723671
3.6655201013489975,6.967614573856914
2.416864680085533,6.485897989978556
3.601835645841808,6.696551462131006
3.0190870180294693,6.264747761759048
3.4669909330507567,6.389360353667723
2.5102502562146416,6.929794509776504
2.5498270578732263,7.199604919679741
2.954567448105828,7.004439607675985
2.942262028181747,6.949819964957288
2.6570310241203297,7.0432263065451295
3.075345780870015,7.337967500142332
3.5025105354302375,6.174088458482848
2.9583205407975934,6.855536529946179
3.673754365784987,8.066260656943221
3.573515298105522,6.790754368678764
2.3381368043123927,8.138103701990115
3.217794043487395,7.76292497568195
2.4665496744621827,7.929249667801083
2.9580746901277952,7.057694764998776
3.362269339658417,6.708484938152899
2.825552825968847,7.9587608277667865
2.5937013980874517,7.114493412625777
2.136551506825452,8.324291548037786
3.5934673998918694,6.39137763972529
2.0535950988809026,9.491346349883376
3.3990770370286243,7.515756041184262
3.3800289235055403,7.297270772293775
2.2890842204456505,6.897073057559077
3.421009857114132,7.087963260819365
3.433939337738517,6.929168287933479
3.81818256745896,7.224026001188034
3.8165061456673106,8.21821990259933
2.928339090475552,6.63072608905436
3.0688488845155644,7.064928575480835
2.4722393135135534,7.115623647855438
3.49033685754709,6.571010590660763
4.770562840516538,6.320821528479718
3.540379894438137,6.474913758669692
2.5655582874618172,7.45873625819637
3.1419465364676795,7.519308739082026
3.9089692547661556,7.405084156050307
2.664703975027547,7.395239315538683
3.2275025262511323,7.414361992950684
3.898181228310827,7.2282075787487035
3.341477260059659,6.078949007388901
3.0388248017894313,6.714661366075073
2.9187429448766498,6.658362878204823
2.913240305015067,6.433808008581878
3.145960357430256,6.574364975536218
3.306749892513732,6.321083958605849
3.084121107329472,7.69394969022863
3.607975044324459,6.861534476321585
2.5232364629089052,7.884535378313689
2.3983533832552664,7.622699829626805
2.9836471419623107,6.663517980207817
4.5392402598509465,7.873687693178313
3.5940190191320833,6.255621775348379
3.13065499106387,7.379001497124492
2.255740521776709,9.179015820588786
3.222228622922315,7.44135785691386
3.56192833286012,6.464781894112323
4.206271463909229,6.92766075342591
3.7564621638524187,7.910651079975974
2.7527078526781157,7.162243654235271
2.8912478466219103,7.904995118508072
3.799838783050173,8.103503882558078
3.3476148744831193,6.8594722609837175
2.385687825352889,6.831624909653384
2.8763249415225753,6.854220425600185
2.9385654395929417,8.114251809939068
2.2944321740584757,7.1212290743507145
3.4284996726660872,7.62033642424996
2.9735834186814767,7.83702947437203
3.6292889423709545,7.742116395595655
2.485715705792881,7.436470510240345
2.8255822733410234,7.638796230265516
2.606131476163431,6.399197744792733
2.835329422425226,7.354572821391885
3.162979695611586,7.163573806358566
2.4354711085909004,8.196812594565444
3.180624177245853,7.059551209746929
3.1464822206984864,6.844673685691736
2.5497006684902535,7.627669212260171
2.9967617047713664,7.339154278604254
2.3383576540321487,7.038401553371983
3.0427426170716827,7.066412386017664
3.304528594754259,8.013273553606938
2.269898323391106,8.031121559254846
3.0461989239942477,7.146735042948609
3.399289961479336,7.65825062253009
3.306160512438994,7.758596781843351
1.9614954668575555,6.894467478998101
3.6311522369007596,7.2046091219910355
2.78112034421593,7.281741987239988
3.1979676167393696,6.678307988447922
2.9490372281780717,7.800438745490421
2.8775686602476354,8.905442241899928
2.5844442602096858,6.965916988026977
3.228561706273765,8.028190575543247
3.359004344139987,6.4708749506003835
2.5696047620913314,8.882788228673327
3.0528884873747195,6.754766572863245
2.999633382799715,6.966345720801834
3.629597682799168,7.381057785530828
2.9159704941930613,6.554901881315438
2.3065261478558914,6.946314180133202
4.213645004622766,6.955513287797698
2.8821167501334726,7.362106297134497
2.430564834802703,7.947744404772872
2.9335256038090445,6.661370339463587
3.371829787839684,8.029089424561807
3.2674555929422318,6.8849601462103935
2.7894276921869445,7.791752673078059
3.2066356117828994,7.097030487594579
4.002408533213569,7.922702403547494
2.966334178660625,7.474552851640052
3.0829119342853213,6.682941480995344
3.1284291627302006,7.669824145350035
2.5920324298382456,6.261896165512758
2.7890961779194545,7.543773128941643
3.105508695333552,7.7107645219874605
3.50825773889659,7.164831178193343
2.401491732291929,6.780838398357344
3.0569016642538855,6.93721479354941
3.7318291507287467,6.941988263400038
2.78036371624191,6.691570820451171
3.0510022791513633,6.875660132959797
2.663335361857132,7.479115424185778
2.4766532463878574,7.435452574914932
2.019052922476172,8.62562797851347
3.6388428080227135,6.616653868583932
2.8927296802985083,6.737679663955811
2.5082145553576973,7.5127706927123095
3.479585874723993,7.4951161804200375
2.7173917740171505,7.609792388725427
4.668571892958236,7.2229140636114675
3.4729693304526763,6.458814680385853
2.2818947012502466,6.5907848412931624
3.2912348714897424,6.9635963699875925
1.9438074581042724,6.918386265066048
3.967533494487191,6.799503337380879
2.200688761064785,6.886433228170825
2.9865505666781944,6.6574163947734935
2.8066923474768686,8.492059753959278
3.7258061274740424,6.968307581398808
2.743685286424888,7.148022394845698
3.0806852094645643,7.1776459622191595
3.145593143784037,7.349893153790411
2.8116050922303706,8.160069940687945
2.7153200669734363,7.897193836787298
2.9289873078202477,7.55767248300758
2.033691328995809,8.706979653769816
2.7929216623614255,7.2270787323207735
1.7727110015473522,9.41625187474264
2.771892533518978,7.95810049084522
3.046378847050588,6.4774521817389505
2.208361149322044,7.625267587976974
3.4939972879658048,6.512895756628293
3.3915191195956917,6.942301003400842
3.283496345151647,7.365021522247102
3.240868765462342,7.058041423175231
3.907732682560006,7.291188641120713
3.1072768924344283,7.193997467656609
3.271589773115166,6.543544265544593
2.9520249382346004,7.6787804518457525
2.593058164787974,6.536797056308837
2.116848233223328,7.3069223769862415
2.7238798960419217,6.5611160867169165
3.6697162991431425,6.9212792369833025
2.3646707481997047,5.839652230318892
2.7926348718900234,6.374855288077984
3.252240708656463,6.7435019944423225
2.494658097076473,6.639884811472362
2.808362985595522,7.583420972288451
4.16166805799846,6.752200166430223
2.4597660885404857,7.982498521058151
3.529690436989852,7.2062499189915705
2.6485107686490705,7.683558173441246
2.3198574949668695,7.637195681804173
3.336555057175595,6.391998346073598
3.1695392629168544,6.557209691114175
2.259159869876562,7.2068675223778795
3.115719093313958,7.820900105877132
2.0660382319834847,6.779760299608319
3.006134659428783,8.584241776434116
3.4549628419168985,6.780214645800091
2.8121599098081562,6.911245363829295
2.3548510070062942,8.380293654316262
2.8438363326851737,7.49543510527369
3.126705180806621,7.736295291972577
2.462225948672081,7.256335080542303
3.7422288757695616,6.691124034691091
3.1855834623966097,7.174153189941552
2.8519815834985636,6.896787984060321
3.0420007213194933,7.025922965444923
2.8319308124929425,6.871666210681818
3.2595824655451815,7.074655997926196
2.4997768047339917,8.07452759491561
3.8996580876865896,6.947919385908209
2.8180284236863353,7.62028910391192
2.059644055821766,9.442302563788918
2.6912854446501244,7.28661855023342
4.674639228739226,6.938145644756765
3.991257449622264,7.084220837146326
2.6291830128126987,7.7795400939022015
2.4974724786978517,8.067554288489816
3.7506014393733205,7.138790469088328
2.5013293515548036,8.051577778012598
3.5684957725383946,7.105954887921669
3.4937654266794964,6.946443820402944
2.5136057655498734,7.100482067813163
3.6508790436489846,7.4477630973163675
2.4941621343696356,6.725861988428062
2.425691525366088,6.399739335046979
3.192502375025263,6.698001515811614
2.6982972205981084,7.301179805914242
3.0306346858250834,7.755568632047271
2.4590704835230976,7.90764634175997
2.2816235803973024,7.733650436554904
3.028946984780487,6.739486797336789
2.513550478548469,8.231405164787988
2.9163917815047893,7.135833466850477
2.5854305064112846,7.705258814075012
3.2687898631784598,7.577469405876977
2.4604099691761308,7.904115343735824
2.31814467911065,6.693844799117239
3.5155972245058127,7.44570610254546
3.6763695328126866,7.926319338639275
3.975096907340075,6.544693824214472
3.5494228971394635,6.857714419303136
2.3521168271352795,6.8445490251836985
3.9166823062232288,7.094120724811376
3.824518215119231,6.929460310070769
3.0298585622532643,7.198987619424104
2.577168909763374,6.741772311367606
2.3038208025669613,8.775529994322623
3.1710181350228344,6.9979793012276525
3.3624604142544445,6.775940983433074
2.305169620826812,8.948758132162837
3.043913954048983,7.2515661733353785
3.06941945221044,7.015142944128829
2.8474624331639053,7.662404937338741
3.6820164870001855,6.782620899816881
3.151244000451195,7.209544804185671
2.4983435516214256,9.170700283689165
2.885417314622402,7.78731820041362
2.976574253943165,7.657345951471237
3.2356006910223805,6.244855754969087
3.060553666261301,7.37626787301075
3.041169124574106,7.1239436559883655
3.493197034109335,6.572182945295355
3.4316693973533923,7.119341497272533
3.2211819934532637,7.302376613583068
1.9008317381041269,8.839060869180651
3.4741429823615477,7.045393062714664
3.4485428690394486,6.690184862801886
3.246877026211538,7.2302814419583
3.65461924856488,7.034903956299004
4.612974395785598,7.010756489258293
2.8553510703362566,7.047682585248757
3.156444155154725,7.956414619552074
2.9330142468099125,7.130502850183084
3.186949787873087,6.824019644841262
2.1441681600947384,8.74588099798073
3.025940362553657,6.863177158747516
3.302167281448141,7.092893285617152
3.1182728225174987,7.18488086101477
3.192680560275685,6.614399126576373
4.261667985022058,7.732047418442405
3.7411784679938425,6.4645731731681515
2.961819738929065,7.198594455653278
2.7823157248389823,7.4771046255048095
3.4595420000487622,6.712191415629267
2.4852007103491673,7.431909987826816
3.2221134593670673,7.231041720198841
3.6608789401955546,7.13867091742183
3.119701599103292,6.125038637832591
2.7325569234077904,7.2133672816512675
3.732501359297912,7.169421808995767
2.3087387755993505,9.006300420560635
4.292661131898991,7.32268294587802
2.5477952235492918,6.990113968212815
4.037901872488653,6.688749475569863
2.794487607323211,6.914061703106847
3.617591908958545,6.2985104182322305
3.96520185991003,6.8532435339280955
3.0767083651433778,8.305907545858195
2.960738626869595,8.786236012354074
2.393353050184158,6.82131412649855
2.946194632809272,7.4350639812582795
3.7639061935234768,6.956499674762571
3.740703667346481,7.0507138845573865
2.577267389450241,8.161489382543616
3.332970613507159,6.297530038785557
3.071233396790925,7.220622593850153
2.976354096384917,7.920538230425676
2.8281473423859538,7.343849038447159
2.6540290750587627,7.119316337395065
2.9856029345726642,7.0232786126209605
2.706367427064202,7.565220204756263
2.1913082937481123,8.287708741797326
3.021953910789235,7.648071394804772
2.5677844467181323,7.784459768907363
2.5034941546395655,7.31248217430308
2.6095819865487804,7.029307842247473
3.1541110651522475,7.608131018806581
2.262360645806861,7.678558592768269
2.6468022003483616,6.601430192929789
2.589352160882127,7.297404702419426
3.6996634800787453,6.626924755255911
2.987548945817189,7.291589646651757
2.7865683610822045,7.681535265539334
2.0948302017628557,6.6733690065695654
2.8025637644083097,6.836946627214016
2.9742190620526903,7.88847512372783
2.5043889250742226,7.605495313858637
3.7914689559368053,6.4641060246349875
3.1795167895111254,7.040183301241872
3.1397120634280045,7.86419929352736
2.893564166034408,6.918286933545309
2.5173823878838997,7.4226711839443515
2.5445464410036953,7.170483950592097
2.8510310980240465,6.722149369072049
2.33766550471637,8.948535509902387
2.8516639271648687,6.110100290158128
2.3890108910221906,6.717076582012994
2.98224473731917,7.335463515968327
2.6848671955487835,7.312639198602365
2.388340907335967,6.383563277066494
3.2019061538722187,6.320431755380539
2.37860743970138,7.3955971437482875
3.4370593200532933,7.4243228621398245
3.0333512594651886,6.546384149804455
2.7752391526867433,7.145745155939417
2.1220429538562486,7.840240673110586
3.7322768471620313,7.082801661522963
2.413461111991976,8.48570582121937
2.923213322210706,7.127043550765499
2.6761111101785513,8.091107083067781
2.375726013101027,7.519020822665975
3.8867700008992316,6.842065157908224
2.53820246865739,7.616965654818882
2.205690096454135,8.369016161438566
2.1244554050551145,6.951325679015897
2.5226932294904807,9.697027118576369
3.3166697434282435,6.989382447698417
2.456272279691548,7.911396985613526
3.537100017003488,7.015597695547359
3.4496625349822376,6.130631647610265
3.5525643092093957,6.697455488763287
3.6754556729002754,7.688007581900097
2.985733142254637,7.404640663224199
3.1247911263806936,7.352234412211919
3.235478208009567,8.401451791679005
2.3339395420973417,7.212030448039758
3.046702630139043,7.85654500878758
3.210637254277927,6.291814880812187
2.7746375195265025,8.037959082464374
2.3509727101378126,7.440018318652177
2.4108003058141896,7.825393869172528
3.3068922142097437,6.356222297175418
3.9226177326972484,7.182407419514258
2.213150714267566,7.401661402425198
2.198465442449152,6.496495774325956
2.774077497436111,8.26961737996468
5.181897583203216,6.546296625785867
3.356468041062369,6.545217801589734
2.835974759520314,8.517266507979768
2.8020945902284127,6.394840606511705
2.2796889218486767,7.206169202055469
2.330785002459153,6.715255735496582
3.68233549026673,7.06428996043548
2.5438466944060103,7.063834431127339
4.1925588687509325,7.161158736219367
2.3728024762309947,6.82941400278929
3.7143909738257914,7.306260708112812
3.6519002752197918,6.632482692955582
3.639480665288116,7.076795936655863
2.8828699091926633,7.089320875848911
2.6066425964690305,6.833338359966869
3.0080252906830425,7.646250052923047
3.9471148371114593,6.9821629229227025
3.3816760086894395,7.451186042980334
1.9002466329815009,6.213932320998018
3.282100216641915,6.581444391054705
2.691121352986323,7.064116677004894
2.3629437366627632,7.991789333254751
2.7713663108075353,7.023589114860606
2.4485463121273447,8.040147959634279
3.3785627128792752,7.371272440675993
2.687360306317096,6.766718186684804
2.964552552215554,7.724677420199918
3.3175525213610713,7.420961581244562
2.5342317359247795,8.022985621227797
2.9819977158831454,6.864305656074237
2.612429406459003,7.355558463959561
4.073433970901767,6.960740221576705
3.8029145433214535,7.965449047512716
2.0743982350707175,7.634687129979419
2.5139067904879924,7.294639755177771
2.736331746918263,6.75464130061723
2.892452487920237,6.9225139228310235
2.7905429254031633,7.409446642800033
2.9006125836173724,7.372205164972702
5.003937126863216,6.7731364407961445
3.571224042148721,6.8875504884907786
2.045045376481243,8.054026687289461
2.6238596321023113,7.527052463405747
2.30287753054389,7.554164658126293
3.113515070498418,7.421195525969959
2.77310523141813,6.612646077839482
2.7151638481581513,6.946069671558711
3.1158644363278425,6.849004156818025
2.612620723690621,7.743459662384223
3.159181744491784,7.215832896766413
3.814246225876336,8.033574109556387
3.636342730238044,7.279692513648177
3.0686877955651557,6.507279240899227
2.922333557024136,7.488573732265572
2.4845137436849045,6.880449838007423
3.059471960871228,6.854159393364989
2.3136082855105045,7.4166259685332
2.1760290896398815,8.057445557992272
3.6762614084723317,6.342960648790524
3.300957025554432,6.69422698096601
3.076256416223808,6.476888998082622
3.1940757627746246,7.042254588825986
4.124280264879732,6.470658825910248
3.7942238039876637,7.2969891413603
2.9444165128036017,7.610709512648879
2.40006204796799,7.433451697256009
3.2116400635913496,8.573726965909458
3.097437846644516,6.835217190575775
3.101989312579208,7.269001086430321
2.5210958799663667,6.729915548117797
2.9920363786897504,7.258489079178253
2.818717416709828,7.28578570421093
2.5141754348257375,6.874099802326015
4.146541076024522,7.008179343728113
3.2024692832929578,6.577720626413691
3.7541436107822053,6.497409654104408
3.082519117120648,6.9974633126423464
4.384660618921044,6.928366688289323
2.9908168887760924,8.068719349276275
2.3209992294539674,7.26602235280323
2.35304902485969,6.804016015557135
2.022170402086853,7.365503715683452
3.482585990715152,6.581447484124278
2.6954150446085854,7.729659748564889
3.0968006765613407,6.951092489512764
2.6279200317810356,8.071035263536032
3.14033339984217,6.734323521151736
3.2515554170265375,7.1202796620412006
3.460342603053136,7.1809675012062435
2.9102276695431923,6.640890050953966
2.561739534723459,6.272680456591506
2.682156134375064,7.250076590366011
3.076635535944595,6.72236421611101
2.822896774736947,6.772939925584325
2.784993622463323,7.701841247283123
3.2337002163117843,7.111062196946763
2.74186245379352,8.068833278906906
4.313541254003649,6.921921032637002
3.1626865731648826,6.808326494818791
3.808227546281949,6.872259146689388
4.13389491271557,7.444171383964263
3.015545967630003,7.641217334333783
3.594425981723569,7.081425640843274
2.8012351849674544,7.176040940988467
3.5198232370720723,6.510532491736484
3.5866534896458613,7.972858743500398
2.863201732262863,7.324750446886946
3.1847482347704603,7.397584294931297
2.0142061669074662,7.68066883878423
3.8840877962860123,6.4941183876231205
3.1426094592718257,6.499393971835611
2.9800439647202213,6.864372615209214
3.397081216196604,7.023447345418192
2.941661290577349,7.407284133891142
2.8224826061061568,7.1417910452865545
4.107985446970199,6.742966510670483
2.3760181939520315,7.00587917181276
2.263292417563826,8.030765245181092
2.8005560770015694,7.219026586918861
3.0343123142504,7.862665947128214
2.9630516408079313,6.877321335722433
2.6260573291329496,8.639853087517048
2.5158055200206695,7.220001882221311
3.574429473647412,6.776202759609366
2.932645689129097,6.941086511303243
3.9392076624704933,6.75575929302969
3.982850282373078,6.909945057055457
3.776437921082308,6.970581841459334
2.7323352051970917,7.123149020355254
2.710384936305035,7.278627638498031
2.793651558739366,6.80256901947011
2.4766358523987995,6.965334894447176
4.229145072388757,6.927430447940465
3.316331546723558,7.40904561348138
3.1347255216037797,7.177655309876461
2.7341671201459117,6.652924813363101
2.7912636453971325,6.7717152702632895
2.7544841038705283,7.248187732394216
4.094679498590576,7.062525094416911
2.5581798303426395,7.155363766645672
2.846986183711439,7.345607478215982
3.7902569096388676,6.595234554922676
2.841607111133475,6.818463641900548
4.5748646879399715,6.9524380962883345
3.2704665860211413,6.474685701549972
2.9061501373133876,7.892375207606647
2.0271195353435827,9.00018753928577
4.154172191130234,7.367003718541209
2.9058690146597907,7.655000024283786
2.2233059751264923,8.19026855316847
2.589510313344632,7.514918346077018
3.1616776529474917,6.650386674135242
2.3388378054192414,7.612138948336792
3.4173613589550618,6.12114632251833
2.944940266642031,8.707747668483188
2.321073631046223,7.299120739800914
3.164191965290511,7.572122886470891
2.617346016211464,6.93563023210529
2.8595244242800355,7.263231836075656
2.9183605114195057,7.506027723986785
2.821281272878045,7.102194675506309
3.3020378388896,6.980643067206874
2.6320832010735185,7.498831928222029
3.316167295304118,7.748673848088382
3.5039383372772845,6.719073259289019
4.021909087675102,6.767069783249585
2.9762942149295317,7.570776469860555
3.4261778049897798,6.697251642597105
2.8069759671088694,7.493756235187266
3.171307988298542,6.784377897010966
2.542445434573146,7.328350457176021
2.985084791390581,7.3824834743143635
2.97678324263257,7.110180052332705
3.225760604117084,6.881412154523407
2.8108099088303224,7.352013987866666
2.6031010306669553,7.060750079628265
2.9020711389251,9.185442621466848
2.641182947831007,7.396799318023233
3.737456011427379,6.374145716945452
2.79896448788494,6.922509143028177
2.6291082082055293,6.474744817524592
3.1973206956927585,5.928774852625193
3.002435610350318,7.611489560070736
3.8906189620871103,7.076604152778476
1.8129170949458013,7.8452859456601365
2.5639502786257,7.562916186457848
3.6758825197687006,6.264278413579607
3.1044275985080017,7.244270096143688
3.769868531420495,6.932405406496785
3.0451079887717194,6.203588513149188
3.4110047329091686,7.319800174349886
3.4470444412248744,7.576516354360473
3.733855974281995,7.00048448363446
2.809077117953419,7.023233869043506
2.2097882629929466,9.365956476237807
3.259435918263452,7.386026217169028
2.7651392006474853,7.211930971733726
3.39577882170792,7.089709683975514
3.3219653018632367,6.836061119058502
3.199548471724395,7.73287552657262
2.3298171709057676,8.922358145022613
2.6205054575115776,7.2344537792842525
2.3992873365605596,8.21153054796561
2.950096732928769,8.415754210317408
3.449048894183162,7.975656504380211
2.437701964999501,6.8144460283755475
3.256459204857581,7.159762603319552
3.0633650245386637,6.653400938633614
2.8023951310516027,7.289535651676124
2.218462539363796,7.472401100224672
3.5447940349512757,7.188507709872307
2.871575801674734,7.975352931408054
2.7818623487350305,7.034247523617791
3.2090466279917895,6.605144960657589
2.6612334639101483,7.93788190004832
3.210264348327209,8.020323387828258
2.6439888306167707,7.0813609415951975
2.775799720330461,6.4154654862865845
4.086279715916031,7.283067260249317
3.0041894641242073,6.555052267356215
3.515693114535262,7.12107483798637
2.9922373448411803,6.544116637581596
2.6362500975095937,7.909358939253543
2.4916850580852983,7.214871701809812
3.259322306800004,7.695219188835848
3.460430732229794,6.658117046111264
2.6252437533224318,7.242012830651266
2.9835515199983527,7.467469458533677
2.8070175454423563,8.230754434795113
3.660086410800762,6.492803573334978
2.6494584272794968,7.645003692029299
2.6977383522973084,7.089157977381997
2.693776541242581,7.037067899146759
2.2968427692633004,7.450002686569086
2.419086904645014,6.123363341370698
3.0428199803189573,7.818621332752557
2.880708494542017,6.856109472122726
2.4127932843154447,6.919285080975981
3.4480718935815684,6.328167075588658
3.6551006032833797,7.492616370271517
3.2107624470724248,7.15922894600655
3.790133916461781,6.844514453252866
2.8018554284356254,7.919658540491354
3.0847488649200034,7.205603562885075
2.2134803331559403,6.449491567684292
3.0411315170753834,6.658792893590039
2.9797989289511113,7.156078875535163
3.2461584982277536,7.288669446302277
3.356395686514913,6.864732442363868
2.519074625495566,7.2296737556527475
2.865685843163211,7.243082047694548
2.718517684243258,7.713720584454177
2.734598999454957,5.946466863254766
2.8577863860929966,7.361997135269021
2.5021192718605922,7.695408071977261
4.012826011405735,7.02249485325872
1.9002320644706754,7.856192711587333
3.4318125568639495,6.668999971126185
2.4766815708446894,7.499950999708742
2.577250306830861,8.316034627817597
2.4883056464314923,8.09044889348279
