sampno,shape,scale,size,weibull_alpha,weibull_sigma,imports_stop,export_prob,serial_interval,lnorm_mean,lnorm_sd,serial_interval_gamma_par1,serial_interval_gamma_par2,t_switch,K,growth_rate,i0,t0,local_r,growth_rate.1,i0.1,t0.1,local_r.1,growth_rate.2,i0.2,t0.2,local_r.2,growth_rate.3,i0.3,t0.3,local_r.3,growth_rate.4,i0.4,t0.4,local_r.4,growth_rate.5,i0.5,t0.5,local_r.5,growth_rate.6,i0.6,t0.6,local_r.6,growth_rate.7,i0.7,t0.7,local_r.7,growth_rate.8,i0.8,t0.8,local_r.8,growth_rate.9,i0.9,t0.9,local_r.9,growth_rate.10,i0.10,t0.10,local_r.10,growth_rate.11,i0.11,t0.11,local_r.11,growth_rate.12,i0.12,t0.12,local_r.12,growth_rate.13,i0.13,t0.13,local_r.13,growth_rate.14,i0.14,t0.14,local_r.14,growth_rate.15,i0.15,t0.15,local_r.15,growth_rate.16,i0.16,t0.16,local_r.16,growth_rate.17,i0.17,t0.17,local_r.17,growth_rate.18,i0.18,t0.18,local_r.18,growth_rate.19,i0.19,t0.19,local_r.19,growth_rate.20,i0.20,t0.20,local_r.20,growth_rate.21,i0.21,t0.21,local_r.21,growth_rate.22,i0.22,t0.22,local_r.22,growth_rate.23,i0.23,t0.23,local_r.23,growth_rate.24,i0.24,t0.24,local_r.24,growth_rate.25,i0.25,t0.25,local_r.25,lnlike
505,6.46400663467267,1.64167022261377,500,1.79968177245445,6.43662623868495,54,1,4,1.4,0.466,5.23,0.87,48,152112.007990494,0.25,1,37,0,0,0,1e-5,2.72766002483767,0,0,1e-5,5.52141958769952,0,0,1e-5,1.90801875206585,0,0,1e-5,3.1037166461981,0,0,1e-5,0.888084415620684,0,0,1e-5,1.5357483958411,0,0,1e-5,0.702786653671934,0,0,1e-5,6.42420469206153,0,0,1e-5,1.95943722135908,0,0,1e-5,1.80225893915863,0,0,1e-5,9.60565120656125,0,0,1e-5,1.76349066329553,0,0,1e-5,1.0333036704021,0,0,1e-5,1.68618138738584,0,0,1e-5,0.504682922885685,0,0,1e-5,1.18835394561565,0,0,1e-5,1.72524649173444,0,0,1e-5,2.06894118447373,0,0,1e-5,0.989009671570345,0,0,1e-5,0.411102464197781,0,0,1e-5,2.24213603962469,0,0,1e-5,1.20299096562954,0,0,1e-5,5.76831980324212,0,0,1e-5,1.35595497365019,0,0,1e-5,2.96304110533016,-2854.41591150554
506,6.46400663467267,1.64167022261377,500,1.79968177245445,6.43662623868495,54,1,4,1.4,0.466,5.23,0.87,48,152112.007990494,0.25,1,37,0,0,0,1e-5,2.72766002483767,0,0,1e-5,5.52141958769952,0,0,1e-5,1.90801875206585,0,0,1e-5,3.1037166461981,0,0,1e-5,0.888084415620684,0,0,1e-5,1.5357483958411,0,0,1e-5,0.702786653671934,0,0,1e-5,6.42420469206153,0,0,1e-5,1.95943722135908,0,0,1e-5,1.80225893915863,0,0,1e-5,9.60565120656125,0,0,1e-5,1.76349066329553,0,0,1e-5,1.0333036704021,0,0,1e-5,1.68618138738584,0,0,1e-5,0.504682922885685,0,0,1e-5,1.18835394561565,0,0,1e-5,1.69021501213781,0,0,1e-5,2.06894118447373,0,0,1e-5,0.989009671570345,0,0,1e-5,0.324841801326006,0,0,1e-5,2.24213603962469,0,0,1e-5,1.21082806369761,0,0,1e-5,5.76831980324212,0,0,1e-5,1.69845544682276,0,0,1e-5,2.81126190686313,-2855.31784501327
507,6.38593466250354,1.64167022261377,500,1.79968177245445,6.47109821486319,54,1,4,1.4,0.466,5.23,0.87,48,152112.007990494,0.25,1,37,0,0,0,1e-5,2.82135460312092,0,0,1e-5,6.68715586011083,0,0,1e-5,1.67497300642389,0,0,1e-5,3.07314232818232,0,0,1e-5,0.844763505505608,0,0,1e-5,1.42264776776741,0,0,1e-5,0.521349067562295,0,0,1e-5,6.42420469206153,0,0,1e-5,1.90826012322805,0,0,1e-5,1.80225893915863,0,0,1e-5,9.30434868180158,0,0,1e-5,1.5553295170657,0,0,1e-5,0.854896389624859,0,0,1e-5,1.71947793498416,0,0,1e-5,0.470489526425719,0,0,1e-5,1.41336789506876,0,0,1e-5,1.50001248795549,0,0,1e-5,2.29882769658469,0,0,1e-5,1.18618578686235,0,0,1e-5,0.431969114013831,0,0,1e-5,2.24213603962469,0,0,1e-5,1.44713450264412,0,0,1e-5,5.76831980324212,0,0,1e-5,1.64614087965052,0,0,1e-5,2.83466322771812,-2860.46361895857
508,6.46011107454831,1.64167022261377,500,1.79968177245445,6.508256915355,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,6.68715586011083,0,0,1e-5,1.61216773244908,0,0,1e-5,3.15409044245383,0,0,1e-5,0.844763505505608,0,0,1e-5,1.53247394218847,0,0,1e-5,0.521349067562295,0,0,1e-5,6.42420469206153,0,0,1e-5,2.0791417918061,0,0,1e-5,1.94297898180598,0,0,1e-5,9.30434868180158,0,0,1e-5,1.5553295170657,0,0,1e-5,0.935030398006665,0,0,1e-5,1.52241899166262,0,0,1e-5,0.470489526425719,0,0,1e-5,1.34046694441308,0,0,1e-5,1.55007022987177,0,0,1e-5,2.29882769658469,0,0,1e-5,1.18618578686235,0,0,1e-5,0.431969114013831,0,0,1e-5,2.24213603962469,0,0,1e-5,1.47078007215161,0,0,1e-5,6.00354221681033,0,0,1e-5,1.64614087965052,0,0,1e-5,2.83466322771812,-2855.42494548711
509,6.46011107454831,1.63522821039139,500,1.79968177245445,6.508256915355,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,5.32351182720288,0,0,1e-5,1.85045765511921,0,0,1e-5,3.15409044245383,0,0,1e-5,0.844763505505608,0,0,1e-5,1.34065163330202,0,0,1e-5,0.521349067562295,0,0,1e-5,6.21359650435198,0,0,1e-5,1.90534147463784,0,0,1e-5,2.0927686898852502,0,0,1e-5,9.57123883874595,0,0,1e-5,1.5553295170657,0,0,1e-5,0.94646658898269,0,0,1e-5,1.52241899166262,0,0,1e-5,0.470489526425719,0,0,1e-5,1.34046694441308,0,0,1e-5,1.55007022987177,0,0,1e-5,2.29882769658469,0,0,1e-5,1.18618578686235,0,0,1e-5,0.431969114013831,0,0,1e-5,2.24213603962469,0,0,1e-5,1.47078007215161,0,0,1e-5,6.00354221681033,0,0,1e-5,1.64614087965052,0,0,1e-5,2.83466322771812,-2853.08634228827
510,6.46011107454831,1.63522821039139,500,1.79968177245445,6.508256915355,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,5.32351182720288,0,0,1e-5,1.85045765511921,0,0,1e-5,3.15409044245383,0,0,1e-5,0.844763505505608,0,0,1e-5,1.34065163330202,0,0,1e-5,0.521349067562295,0,0,1e-5,6.21359650435198,0,0,1e-5,1.90534147463784,0,0,1e-5,2.0927686898852502,0,0,1e-5,9.57123883874595,0,0,1e-5,1.5553295170657,0,0,1e-5,0.94646658898269,0,0,1e-5,1.52241899166262,0,0,1e-5,0.470489526425719,0,0,1e-5,1.06741787069479,0,0,1e-5,1.63728507663643,0,0,1e-5,2.29882769658469,0,0,1e-5,1.20167427882024,0,0,1e-5,0.431969114013831,0,0,1e-5,1.02620755180461,0,0,1e-5,1.4234002045126,0,0,1e-5,6.00354221681033,0,0,1e-5,1.53842617258985,0,0,1e-5,2.54537176360357,-2850.71465775867
511,6.52685187579946,1.63522821039139,500,1.79968177245445,6.36801100675623,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,6.71996162908533,0,0,1e-5,1.85045765511921,0,0,1e-5,3.236215125254,0,0,1e-5,0.844763505505608,0,0,1e-5,1.34065163330202,0,0,1e-5,0.738360323425744,0,0,1e-5,6.21359650435198,0,0,1e-5,1.90534147463784,0,0,1e-5,1.76677465344432,0,0,1e-5,9.57035643507978,0,0,1e-5,1.5553295170657,0,0,1e-5,0.94646658898269,0,0,1e-5,1.34718515615003,0,0,1e-5,0.470489526425719,0,0,1e-5,1.06741787069479,0,0,1e-5,1.63728507663643,0,0,1e-5,2.29882769658469,0,0,1e-5,1.20167427882024,0,0,1e-5,0.431969114013831,0,0,1e-5,1.02620755180461,0,0,1e-5,1.4234002045126,0,0,1e-5,6.00354221681033,0,0,1e-5,1.53842617258985,0,0,1e-5,2.54537176360357,-2856.92996590611
512,6.52685187579946,1.63522821039139,500,1.79968177245445,6.36801100675623,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,6.71996162908533,0,0,1e-5,1.85045765511921,0,0,1e-5,3.236215125254,0,0,1e-5,0.844763505505608,0,0,1e-5,1.34065163330202,0,0,1e-5,0.738360323425744,0,0,1e-5,6.21359650435198,0,0,1e-5,1.90534147463784,0,0,1e-5,1.76677465344432,0,0,1e-5,9.57035643507978,0,0,1e-5,1.5553295170657,0,0,1e-5,0.94646658898269,0,0,1e-5,1.34718515615003,0,0,1e-5,0.470489526425719,0,0,1e-5,1.28370944265586,0,0,1e-5,1.68196387249783,0,0,1e-5,2.19086839028213,0,0,1e-5,1.23026151365275,0,0,1e-5,0.431969114013831,0,0,1e-5,1.02620755180461,0,0,1e-5,1.42124300726507,0,0,1e-5,7.12939059811152,0,0,1e-5,1.53842617258985,0,0,1e-5,2.54537176360357,-2856.75963562877
513,6.55986037256674,1.61186506566428,500,1.87720238919509,6.45162644842625,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,5.5368057731732,0,0,1e-5,1.85045765511921,0,0,1e-5,3.236215125254,0,0,1e-5,0.765655106228897,0,0,1e-5,1.34065163330202,0,0,1e-5,0.738360323425744,0,0,1e-5,6.21359650435198,0,0,1e-5,1.90534147463784,0,0,1e-5,1.76677465344432,0,0,1e-5,9.57035643507978,0,0,1e-5,1.5553295170657,0,0,1e-5,0.94646658898269,0,0,1e-5,1.34718515615003,0,0,1e-5,0.470489526425719,0,0,1e-5,1.28370944265586,0,0,1e-5,1.68196387249783,0,0,1e-5,2.19086839028213,0,0,1e-5,1.23026151365275,0,0,1e-5,0.431969114013831,0,0,1e-5,1.02620755180461,0,0,1e-5,1.42124300726507,0,0,1e-5,7.12939059811152,0,0,1e-5,1.53842617258985,0,0,1e-5,2.54537176360357,-2854.79768459132
514,6.55986037256674,1.61186506566428,500,1.87720238919509,6.45162644842625,54,1,4,1.4,0.466,5.23,0.87,48,149276.741015442,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,5.5368057731732,0,0,1e-5,1.85045765511921,0,0,1e-5,3.236215125254,0,0,1e-5,0.765655106228897,0,0,1e-5,1.45815207391495,0,0,1e-5,0.826249658909923,0,0,1e-5,6.21359650435198,0,0,1e-5,2.02150827719435,0,0,1e-5,1.48720552414125,0,0,1e-5,9.56702721150359,0,0,1e-5,1.5553295170657,0,0,1e-5,0.982310821724376,0,0,1e-5,1.34718515615003,0,0,1e-5,0.470489526425719,0,0,1e-5,0.979777871010469,0,0,1e-5,1.68196387249783,0,0,1e-5,2.19086839028213,0,0,1e-5,1.23026151365275,0,0,1e-5,0.416916698799703,0,0,1e-5,1.02620755180461,0,0,1e-5,1.42124300726507,0,0,1e-5,7.50650917501342,0,0,1e-5,1.39943219985861,0,0,1e-5,2.57234343044214,-2859.0470507857
515,6.56598114054514,1.64678796915676,500,1.87720238919509,6.45162644842625,54,1,4,1.4,0.466,5.23,0.87,48,146647.193933047,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,6.17360412616943,0,0,1e-5,1.82816378481503,0,0,1e-5,3.14311347165523,0,0,1e-5,0.763818740893606,0,0,1e-5,1.57753468572303,0,0,1e-5,0.856458326340202,0,0,1e-5,6.24415804664324,0,0,1e-5,1.89703663718564,0,0,1e-5,2.16472532560693,0,0,1e-5,9.22827204889689,0,0,1e-5,1.72508828936836,0,0,1e-5,0.706793831550435,0,0,1e-5,1.34233713415706,0,0,1e-5,0.477659463746098,0,0,1e-5,0.979777871010469,0,0,1e-5,1.76729414622663,0,0,1e-5,2.19086839028213,0,0,1e-5,1.0962684967999,0,0,1e-5,0.416916698799703,0,0,1e-5,1.02620755180461,0,0,1e-5,1.52387574426757,0,0,1e-5,6.47360801340812,0,0,1e-5,1.39943219985861,0,0,1e-5,2.57234343044214,-2852.68406578884
516,6.63700305352584,1.59930601806053,500,1.87720238919509,6.45162644842625,54,1,4,1.4,0.466,5.23,0.87,48,146647.193933047,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,6.17360412616943,0,0,1e-5,1.83589410047853,0,0,1e-5,3.28959169445537,0,0,1e-5,0.792869213467034,0,0,1e-5,1.57753468572303,0,0,1e-5,0.856458326340202,0,0,1e-5,6.24415804664324,0,0,1e-5,1.89703663718564,0,0,1e-5,2.16472532560693,0,0,1e-5,9.22827204889689,0,0,1e-5,1.72508828936836,0,0,1e-5,0.706793831550435,0,0,1e-5,1.34233713415706,0,0,1e-5,0.477659463746098,0,0,1e-5,0.979777871010469,0,0,1e-5,1.74369566916558,0,0,1e-5,2.46874247090045,0,0,1e-5,0.908323534304228,0,0,1e-5,0.416916698799703,0,0,1e-5,1.41291224775434,0,0,1e-5,1.33259681312648,0,0,1e-5,5.50027231424356,0,0,1e-5,1.78321322239849,0,0,1e-5,2.57234343044214,-2853.73822325182
517,6.69381722529525,1.59930601806053,500,1.8513306667969,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,146647.193933047,0.25,1,37,0,0,0,1e-5,2.60200457047715,0,0,1e-5,6.17360412616943,0,0,1e-5,1.60873019951362,0,0,1e-5,3.06972832408188,0,0,1e-5,0.792869213467034,0,0,1e-5,1.44041343399393,0,0,1e-5,0.77512902210114,0,0,1e-5,5.960525353638,0,0,1e-5,1.89703663718564,0,0,1e-5,2.50207397477897,0,0,1e-5,9.78719119316406,0,0,1e-5,1.69875322316592,0,0,1e-5,0.890298677823986,0,0,1e-5,1.38817780633803,0,0,1e-5,0.477659463746098,0,0,1e-5,1.18188099548485,0,0,1e-5,1.75067342555971,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.371910149077855,0,0,1e-5,2.4543015623202,0,0,1e-5,1.22475788703491,0,0,1e-5,6.3087588747285,0,0,1e-5,1.57876729997077,0,0,1e-5,2.75634840935122,-2843.88190166901
518,6.69381722529525,1.58956662024038,500,1.8513306667969,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,146647.193933047,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,6.17360412616943,0,0,1e-5,1.6694341645914,0,0,1e-5,3.06257081889568,0,0,1e-5,0.774843987322688,0,0,1e-5,1.44041343399393,0,0,1e-5,0.77512902210114,0,0,1e-5,5.960525353638,0,0,1e-5,2.07514452884902,0,0,1e-5,2.50207397477897,0,0,1e-5,9.78719119316406,0,0,1e-5,1.69875322316592,0,0,1e-5,0.951136706000714,0,0,1e-5,1.38817780633803,0,0,1e-5,0.501950567335657,0,0,1e-5,1.18188099548485,0,0,1e-5,1.66438920964627,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.371910149077855,0,0,1e-5,1.54544944003931,0,0,1e-5,1.22475788703491,0,0,1e-5,6.3087588747285,0,0,1e-5,1.57876729997077,0,0,1e-5,2.75634840935122,-2843.14903004151
519,6.66781644663228,1.58956662024038,500,1.8513306667969,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,146647.193933047,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.59890730930292,0,0,1e-5,3.22682422591878,0,0,1e-5,0.774843987322688,0,0,1e-5,1.44041343399393,0,0,1e-5,0.77512902210114,0,0,1e-5,5.960525353638,0,0,1e-5,2.07514452884902,0,0,1e-5,2.50207397477897,0,0,1e-5,9.78719119316406,0,0,1e-5,1.69875322316592,0,0,1e-5,0.951136706000714,0,0,1e-5,1.38817780633803,0,0,1e-5,0.501950567335657,0,0,1e-5,1.18188099548485,0,0,1e-5,1.66438920964627,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.371910149077855,0,0,1e-5,1.54544944003931,0,0,1e-5,1.22475788703491,0,0,1e-5,6.3087588747285,0,0,1e-5,1.57876729997077,0,0,1e-5,2.75634840935122,-2843.75245540234
520,6.74905921911566,1.59708687517539,500,1.8513306667969,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.45404396512227,0,0,1e-5,3.22682422591878,0,0,1e-5,0.752726595976429,0,0,1e-5,1.44041343399393,0,0,1e-5,0.77512902210114,0,0,1e-5,5.960525353638,0,0,1e-5,1.83555650259876,0,0,1e-5,2.50207397477897,0,0,1e-5,9.55115439151461,0,0,1e-5,1.55293745908741,0,0,1e-5,0.925575213713099,0,0,1e-5,1.38817780633803,0,0,1e-5,0.317880473370634,0,0,1e-5,1.20858684739785,0,0,1e-5,1.72019892731946,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.371910149077855,0,0,1e-5,1.54544944003931,0,0,1e-5,1.01982969171954,0,0,1e-5,5.34818532368063,0,0,1e-5,1.57876729997077,0,0,1e-5,2.75634840935122,-2850.89434458339
521,6.74905921911566,1.59708687517539,500,1.82086204871588,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.12402251019565,0,0,1e-5,0.752726595976429,0,0,1e-5,1.44041343399393,0,0,1e-5,0.77512902210114,0,0,1e-5,5.960525353638,0,0,1e-5,1.83555650259876,0,0,1e-5,2.50207397477897,0,0,1e-5,9.85244780707506,0,0,1e-5,1.60161722284569,0,0,1e-5,0.776114525581614,0,0,1e-5,1.62501258089912,0,0,1e-5,0.58408182225026,0,0,1e-5,1.20858684739785,0,0,1e-5,1.69736059575631,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.338565667129823,0,0,1e-5,1.54544944003931,0,0,1e-5,1.01982969171954,0,0,1e-5,6.12792741215474,0,0,1e-5,1.54946481286168,0,0,1e-5,2.76908509349371,-2848.80830158254
522,6.74905921911566,1.59708687517539,500,1.82086204871588,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.12402251019565,0,0,1e-5,0.752726595976429,0,0,1e-5,1.42092153110643,0,0,1e-5,0.77512902210114,0,0,1e-5,6.35161004411824,0,0,1e-5,1.83555650259876,0,0,1e-5,2.75856542452469,0,0,1e-5,9.74982340100881,0,0,1e-5,1.69939861293839,0,0,1e-5,0.758072442289962,0,0,1e-5,1.28971223810438,0,0,1e-5,0.562880342835852,0,0,1e-5,1.20858684739785,0,0,1e-5,1.69736059575631,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.338565667129823,0,0,1e-5,1.54544944003931,0,0,1e-5,1.01982969171954,0,0,1e-5,6.12792741215474,0,0,1e-5,1.54946481286168,0,0,1e-5,2.76908509349371,-2848.37622954392
523,6.74905921911566,1.59708687517539,500,1.82086204871588,6.57719403879145,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.12402251019565,0,0,1e-5,0.752726595976429,0,0,1e-5,1.42092153110643,0,0,1e-5,0.77512902210114,0,0,1e-5,6.35161004411824,0,0,1e-5,1.83555650259876,0,0,1e-5,2.75856542452469,0,0,1e-5,9.74982340100881,0,0,1e-5,1.69939861293839,0,0,1e-5,0.758072442289962,0,0,1e-5,1.28971223810438,0,0,1e-5,0.562880342835852,0,0,1e-5,1.23699903159506,0,0,1e-5,1.69736059575631,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.358066486110797,0,0,1e-5,1.54544944003931,0,0,1e-5,1.01982969171954,0,0,1e-5,6.42393702068399,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9703295506144,-2850.0744183016
524,6.74905921911566,1.59708687517539,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.1072511633919,0,0,1e-5,0.752753449380638,0,0,1e-5,1.42092153110643,0,0,1e-5,0.77512902210114,0,0,1e-5,6.35161004411824,0,0,1e-5,1.83555650259876,0,0,1e-5,2.75856542452469,0,0,1e-5,9.74982340100881,0,0,1e-5,1.69939861293839,0,0,1e-5,0.758072442289962,0,0,1e-5,1.28971223810438,0,0,1e-5,0.562880342835852,0,0,1e-5,1.23699903159506,0,0,1e-5,1.69736059575631,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.358066486110797,0,0,1e-5,1.54544944003931,0,0,1e-5,1.01982969171954,0,0,1e-5,6.42393702068399,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9703295506144,-2848.97061591218
525,6.74905921911566,1.59708687517539,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.1072511633919,0,0,1e-5,0.752753449380638,0,0,1e-5,1.46277522031967,0,0,1e-5,0.77512902210114,0,0,1e-5,6.22084709604436,0,0,1e-5,1.83555650259876,0,0,1e-5,2.75856542452469,0,0,1e-5,9.96086899094106,0,0,1e-5,1.69939861293839,0,0,1e-5,0.758072442289962,0,0,1e-5,1.28971223810438,0,0,1e-5,0.562880342835852,0,0,1e-5,1.23699903159506,0,0,1e-5,1.69736059575631,0,0,1e-5,2.2887292543851,0,0,1e-5,0.908323534304228,0,0,1e-5,0.358066486110797,0,0,1e-5,1.54544944003931,0,0,1e-5,1.01982969171954,0,0,1e-5,6.42393702068399,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9703295506144,-2848.61900874549
526,6.74905921911566,1.59708687517539,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.1072511633919,0,0,1e-5,0.752753449380638,0,0,1e-5,1.46277522031967,0,0,1e-5,0.77512902210114,0,0,1e-5,6.22084709604436,0,0,1e-5,1.83555650259876,0,0,1e-5,2.75856542452469,0,0,1e-5,9.96086899094106,0,0,1e-5,1.69939861293839,0,0,1e-5,0.758072442289962,0,0,1e-5,1.28971223810438,0,0,1e-5,0.562880342835852,0,0,1e-5,1.23699903159506,0,0,1e-5,1.69435590651104,0,0,1e-5,2.2887292543851,0,0,1e-5,0.893574451295779,0,0,1e-5,0.358066486110797,0,0,1e-5,1.39473535607855,0,0,1e-5,1.01982969171954,0,0,1e-5,5.67049202186631,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9703295506144,-2848.83455056703
527,6.74905921911566,1.59708687517539,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.1749810151988,0,0,1e-5,0.735511311594579,0,0,1e-5,1.46277522031967,0,0,1e-5,0.77512902210114,0,0,1e-5,6.22084709604436,0,0,1e-5,1.83555650259876,0,0,1e-5,2.75856542452469,0,0,1e-5,9.96086899094106,0,0,1e-5,1.69939861293839,0,0,1e-5,0.758072442289962,0,0,1e-5,1.28971223810438,0,0,1e-5,0.562880342835852,0,0,1e-5,1.23699903159506,0,0,1e-5,1.69435590651104,0,0,1e-5,2.2887292543851,0,0,1e-5,0.893574451295779,0,0,1e-5,0.358066486110797,0,0,1e-5,1.39473535607855,0,0,1e-5,1.01982969171954,0,0,1e-5,5.67049202186631,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9703295506144,-2849.23596378767
528,6.74905921911566,1.59708687517539,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.1749810151988,0,0,1e-5,0.735511311594579,0,0,1e-5,1.46277522031967,0,0,1e-5,0.77512902210114,0,0,1e-5,6.22084709604436,0,0,1e-5,1.91751487800867,0,0,1e-5,2.55812625781455,0,0,1e-5,9.63012685320946,0,0,1e-5,1.61037377427689,0,0,1e-5,0.758072442289962,0,0,1e-5,1.19906916591182,0,0,1e-5,0.562880342835852,0,0,1e-5,1.23699903159506,0,0,1e-5,1.69435590651104,0,0,1e-5,2.2887292543851,0,0,1e-5,0.893574451295779,0,0,1e-5,0.358066486110797,0,0,1e-5,1.39473535607855,0,0,1e-5,1.01982969171954,0,0,1e-5,5.67049202186631,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9703295506144,-2850.19047703199
529,6.74905921911566,1.59708687517539,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.55297192231472,0,0,1e-5,5.65923618214248,0,0,1e-5,1.5964490454413,0,0,1e-5,3.1749810151988,0,0,1e-5,0.735511311594579,0,0,1e-5,1.46277522031967,0,0,1e-5,0.77512902210114,0,0,1e-5,6.22084709604436,0,0,1e-5,1.91751487800867,0,0,1e-5,2.55812625781455,0,0,1e-5,9.63012685320946,0,0,1e-5,1.61037377427689,0,0,1e-5,0.758072442289962,0,0,1e-5,1.19906916591182,0,0,1e-5,0.562880342835852,0,0,1e-5,1.12361745461673,0,0,1e-5,1.59798286004406,0,0,1e-5,2.27982306957769,0,0,1e-5,1.17001251673715,0,0,1e-5,0.432716859074462,0,0,1e-5,0.913397519436891,0,0,1e-5,1.2535183218336,0,0,1e-5,6.23756001120781,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9510718564476,-2850.59673131236
530,6.75070591036874,1.59048251648946,500,1.82086204871588,6.52123182826015,54,1,4,1.4,0.466,5.23,0.87,48,150233.94918044,0.25,1,37,0,0,0,1e-5,2.81920373677593,0,0,1e-5,5.65923618214248,0,0,1e-5,1.4895749690248,0,0,1e-5,3.1749810151988,0,0,1e-5,0.735511311594579,0,0,1e-5,1.46277522031967,0,0,1e-5,0.77512902210114,0,0,1e-5,6.22084709604436,0,0,1e-5,1.91751487800867,0,0,1e-5,2.55812625781455,0,0,1e-5,9.63012685320946,0,0,1e-5,1.61037377427689,0,0,1e-5,0.758072442289962,0,0,1e-5,1.19906916591182,0,0,1e-5,0.562880342835852,0,0,1e-5,1.12361745461673,0,0,1e-5,1.59798286004406,0,0,1e-5,2.27982306957769,0,0,1e-5,1.17001251673715,0,0,1e-5,0.432716859074462,0,0,1e-5,0.913397519436891,0,0,1e-5,1.2535183218336,0,0,1e-5,6.23756001120781,0,0,1e-5,1.48422650698271,0,0,1e-5,2.9510718564476,-2850.73241749688
