province,country_region,lat,long,date,n,prev,diff
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-24T00:00:00Z,0,5,-5
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-25T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-26T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-27T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-28T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-02-29T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-03-01T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-03-02T00:00:00Z,0,0,0
"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-03-03T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-22T00:00:00Z,0,NA,NA
From Diamond Princess,Australia,35.4437,139.638,2020-01-23T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-24T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-25T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-26T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-27T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-28T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-29T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-30T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-01-31T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-01T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-02T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-03T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-04T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-05T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-06T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-07T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-08T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-09T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-10T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-11T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-12T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-13T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-14T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-15T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-16T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-17T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-18T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-19T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-20T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-21T00:00:00Z,4,0,4
From Diamond Princess,Australia,35.4437,139.638,2020-02-22T00:00:00Z,7,4,3
From Diamond Princess,Australia,35.4437,139.638,2020-02-23T00:00:00Z,7,7,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-24T00:00:00Z,7,7,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-25T00:00:00Z,7,7,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-26T00:00:00Z,7,7,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-27T00:00:00Z,8,7,1
From Diamond Princess,Australia,35.4437,139.638,2020-02-28T00:00:00Z,8,8,0
From Diamond Princess,Australia,35.4437,139.638,2020-02-29T00:00:00Z,0,8,-8
From Diamond Princess,Australia,35.4437,139.638,2020-03-01T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-03-02T00:00:00Z,0,0,0
From Diamond Princess,Australia,35.4437,139.638,2020-03-03T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-22T00:00:00Z,0,NA,NA
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-23T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-24T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-25T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-26T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-27T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-28T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-29T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-30T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-31T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-01T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-02T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-03T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-04T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-05T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-06T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-07T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-08T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-09T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-10T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-11T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-12T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-13T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-14T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-15T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-16T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-17T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-18T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-19T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-20T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-21T00:00:00Z,2,0,2
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-22T00:00:00Z,2,2,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-23T00:00:00Z,2,2,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-24T00:00:00Z,0,2,-2
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-25T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-26T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-27T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-28T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-02-29T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-03-01T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-03-02T00:00:00Z,0,0,0
"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-03-03T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-22T00:00:00Z,0,2336,-2336
NA,Lebanon,33.8547,35.8623,2020-01-23T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-24T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-25T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-26T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-27T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-28T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-29T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-30T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-01-31T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-01T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-02T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-03T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-04T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-05T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-06T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-07T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-08T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-09T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-10T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-11T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-12T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-13T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-14T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-15T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-16T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-17T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-18T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-19T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-20T00:00:00Z,0,0,0
NA,Lebanon,33.8547,35.8623,2020-02-21T00:00:00Z,1,0,NA
NA,Lebanon,33.8547,35.8623,2020-02-22T00:00:00Z,1,1,NA
NA,Lebanon,33.8547,35.8623,2020-02-23T00:00:00Z,1,1,NA
NA,Lebanon,33.8547,35.8623,2020-02-24T00:00:00Z,1,1,NA
NA,Lebanon,33.8547,35.8623,2020-02-25T00:00:00Z,1,1,NA
NA,Lebanon,33.8547,35.8623,2020-02-26T00:00:00Z,2,1,NA
NA,Lebanon,33.8547,35.8623,2020-02-27T00:00:00Z,2,2,NA
NA,Lebanon,33.8547,35.8623,2020-02-28T00:00:00Z,2,2,NA
NA,Lebanon,33.8547,35.8623,2020-02-29T00:00:00Z,4,2,NA
NA,Lebanon,33.8547,35.8623,2020-03-01T00:00:00Z,10,4,NA
NA,Lebanon,33.8547,35.8623,2020-03-02T00:00:00Z,13,10,NA
NA,Lebanon,33.8547,35.8623,2020-03-03T00:00:00Z,13,13,NA
"Humboldt County, CA",US,40.745,-123.8695,2020-01-22T00:00:00Z,0,NA,NA
"Humboldt County, CA",US,40.745,-123.8695,2020-01-23T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-24T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-25T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-26T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-27T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-28T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-29T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-30T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-01-31T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-01T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-02T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-03T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-04T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-05T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-06T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-07T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-08T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-09T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-10T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-11T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-12T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-13T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-14T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-15T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-16T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-17T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-18T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-19T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-20T00:00:00Z,0,0,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-21T00:00:00Z,1,0,1
"Humboldt County, CA",US,40.745,-123.8695,2020-02-22T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-23T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-24T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-25T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-26T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-27T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-28T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-02-29T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-01T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-02T00:00:00Z,1,1,0
"Humboldt County, CA",US,40.745,-123.8695,2020-03-03T00:00:00Z,1,1,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-22T00:00:00Z,0,NA,NA
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-23T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-24T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-25T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-26T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-27T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-28T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-29T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-30T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-01-31T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-01T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-02T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-03T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-04T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-05T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-06T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-07T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-08T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-09T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-10T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-11T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-12T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-13T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-14T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-15T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-16T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-17T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-18T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-19T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-20T00:00:00Z,0,0,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-21T00:00:00Z,1,0,1
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-22T00:00:00Z,1,1,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-23T00:00:00Z,1,1,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-24T00:00:00Z,1,1,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-25T00:00:00Z,1,1,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-26T00:00:00Z,1,1,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-27T00:00:00Z,2,1,1
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-28T00:00:00Z,2,2,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-29T00:00:00Z,2,2,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-01T00:00:00Z,2,2,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-02T00:00:00Z,2,2,0
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-03T00:00:00Z,2,2,0
NA,Iraq,33,44,2020-01-22T00:00:00Z,0,13,-13
NA,Iraq,33,44,2020-01-23T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-24T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-25T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-26T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-27T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-28T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-29T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-30T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-01-31T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-01T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-02T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-03T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-04T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-05T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-06T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-07T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-08T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-09T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-10T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-11T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-12T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-13T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-14T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-15T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-16T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-17T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-18T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-19T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-20T00:00:00Z,0,0,0
NA,Iraq,33,44,2020-02-21T00:00:00Z,0,0,NA
NA,Iraq,33,44,2020-02-22T00:00:00Z,0,0,NA
NA,Iraq,33,44,2020-02-23T00:00:00Z,0,0,NA
NA,Iraq,33,44,2020-02-24T00:00:00Z,1,0,NA
NA,Iraq,33,44,2020-02-25T00:00:00Z,1,1,NA
NA,Iraq,33,44,2020-02-26T00:00:00Z,5,1,NA
NA,Iraq,33,44,2020-02-27T00:00:00Z,7,5,NA
NA,Iraq,33,44,2020-02-28T00:00:00Z,7,7,NA
NA,Iraq,33,44,2020-02-29T00:00:00Z,13,7,NA
NA,Iraq,33,44,2020-03-01T00:00:00Z,19,13,NA
NA,Iraq,33,44,2020-03-02T00:00:00Z,26,19,NA
NA,Iraq,33,44,2020-03-03T00:00:00Z,32,26,NA
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-22T00:00:00Z,0,NA,NA
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-23T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-24T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-25T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-26T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-27T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-28T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-29T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-30T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-31T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-01T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-02T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-03T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-04T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-05T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-06T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-07T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-08T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-09T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-10T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-11T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-12T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-13T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-14T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-15T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-16T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-17T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-18T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-19T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-20T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-21T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-22T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-23T00:00:00Z,0,0,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-24T00:00:00Z,36,0,36
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-25T00:00:00Z,36,36,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-26T00:00:00Z,42,36,6
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-27T00:00:00Z,42,42,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-28T00:00:00Z,44,42,2
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-02-29T00:00:00Z,44,44,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-03-01T00:00:00Z,44,44,0
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-03-02T00:00:00Z,45,44,1
Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-03-03T00:00:00Z,45,45,0
NA,Oman,21,57,2020-01-22T00:00:00Z,0,32,-32
NA,Oman,21,57,2020-01-23T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-24T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-25T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-26T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-27T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-28T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-29T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-30T00:00:00Z,0,0,0
NA,Oman,21,57,2020-01-31T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-01T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-02T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-03T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-04T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-05T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-06T00:00:00Z,0,0,0
NA,Oman,21,57,2020-02-07T00:00:00Z,0,0,0
