"sampno","size","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","lnorm_incu_par1","lnorm_incu_par2","serial_interval_gamma_alpha","serial_interval_gamma_scale","recovery_shape","recovery_scale","t_switch","K","local_r_mean","local_r_sd","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
19291,100,10.2482576770292,0.753527730565969,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.01740662219617,0,0,1e-05,2.16920970842686,0,0,1e-05,16.3224543420749,0,0,1e-05,3.31300874660308,0,0,1e-05,5.2991583825827,0,0,1e-05,5.92656062754363,0,0,1e-05,6.60554110065164,0,0,1e-05,6.06864718217745,0,0,1e-05,5.33791261836691,0,0,1e-05,5.79099650449562,0,0,1e-05,23.865700325489,0,0,1e-05,7.44647842781867,0,0,1e-05,7.68748501558894,0,0,1e-05,3.94798177412529,0,0,1e-05,3.24626923893666,0,0,1e-05,4.38073943536698,0,0,1e-05,3.67494233087457,0,0,1e-05,3.24856544897568,0,0,1e-05,5.51042403860799,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5923834731549,0,0,1e-05,2.2440141613316,0,0,1e-05,5.80177892079711,0,0,1e-05,8.6564063524296,0,0,1e-05,3.05471507524274,0,0,1e-05,6.48201414875144,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.44758851743104,-3283.40919724525
19301,100,10.2482576770292,0.753527730565969,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.01740662219617,0,0,1e-05,2.16920970842686,0,0,1e-05,16.3224543420749,0,0,1e-05,3.31300874660308,0,0,1e-05,5.2991583825827,0,0,1e-05,5.92656062754363,0,0,1e-05,6.60554110065164,0,0,1e-05,6.06864718217745,0,0,1e-05,5.33791261836691,0,0,1e-05,5.79099650449562,0,0,1e-05,23.865700325489,0,0,1e-05,7.44647842781867,0,0,1e-05,7.68748501558894,0,0,1e-05,3.94798177412529,0,0,1e-05,3.24626923893666,0,0,1e-05,4.38073943536698,0,0,1e-05,3.67494233087457,0,0,1e-05,3.24856544897568,0,0,1e-05,5.51042403860799,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5923834731549,0,0,1e-05,2.2440141613316,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.36319941895681,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.44758851743104,-3284.81680694527
19311,100,10.2482576770292,0.753527730565969,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.01740662219617,0,0,1e-05,2.16920970842686,0,0,1e-05,16.303643262904,0,0,1e-05,3.1749567382934,0,0,1e-05,5.46483363921135,0,0,1e-05,5.92656062754363,0,0,1e-05,6.93192552666005,0,0,1e-05,5.80549715733715,0,0,1e-05,5.46025138847519,0,0,1e-05,5.67569764211248,0,0,1e-05,23.865700325489,0,0,1e-05,7.44647842781867,0,0,1e-05,7.68748501558894,0,0,1e-05,3.94798177412529,0,0,1e-05,3.24626923893666,0,0,1e-05,4.38073943536698,0,0,1e-05,3.67494233087457,0,0,1e-05,3.24856544897568,0,0,1e-05,5.51042403860799,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5923834731549,0,0,1e-05,2.2440141613316,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.36319941895681,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.44758851743104,-3283.87406732023
19321,100,10.2482576770292,0.753527730565969,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.01740662219617,0,0,1e-05,2.16920970842686,0,0,1e-05,16.303643262904,0,0,1e-05,3.1749567382934,0,0,1e-05,5.46483363921135,0,0,1e-05,5.92656062754363,0,0,1e-05,6.93192552666005,0,0,1e-05,5.80549715733715,0,0,1e-05,5.46025138847519,0,0,1e-05,5.67569764211248,0,0,1e-05,23.865700325489,0,0,1e-05,7.44647842781867,0,0,1e-05,6.93122116888251,0,0,1e-05,3.94798177412529,0,0,1e-05,3.68307410353482,0,0,1e-05,3.9398964337269,0,0,1e-05,4.13721724486092,0,0,1e-05,3.33262720875613,0,0,1e-05,5.56476355148753,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.2440141613316,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.36319941895681,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.44758851743104,-3283.51284752579
19331,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.01740662219617,0,0,1e-05,2.16920970842686,0,0,1e-05,16.303643262904,0,0,1e-05,3.1749567382934,0,0,1e-05,5.46483363921135,0,0,1e-05,5.92656062754363,0,0,1e-05,6.93192552666005,0,0,1e-05,5.80549715733715,0,0,1e-05,5.46025138847519,0,0,1e-05,5.67569764211248,0,0,1e-05,23.865700325489,0,0,1e-05,7.44647842781867,0,0,1e-05,6.93122116888251,0,0,1e-05,3.94798177412529,0,0,1e-05,3.68307410353482,0,0,1e-05,3.9398964337269,0,0,1e-05,4.13721724486092,0,0,1e-05,3.33262720875613,0,0,1e-05,5.56476355148753,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.20692530193398,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.36319941895681,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3284.69682158694
19341,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.16920970842686,0,0,1e-05,16.303643262904,0,0,1e-05,3.25791522889676,0,0,1e-05,5.44283400647635,0,0,1e-05,5.92656062754363,0,0,1e-05,6.93192552666005,0,0,1e-05,5.80549715733715,0,0,1e-05,5.08642623957858,0,0,1e-05,5.67569764211248,0,0,1e-05,23.865700325489,0,0,1e-05,7.44647842781867,0,0,1e-05,6.93122116888251,0,0,1e-05,3.94798177412529,0,0,1e-05,3.68307410353482,0,0,1e-05,3.9398964337269,0,0,1e-05,4.13721724486092,0,0,1e-05,3.33262720875613,0,0,1e-05,5.56476355148753,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.20692530193398,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.36319941895681,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3286.56460298584
19351,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.16920970842686,0,0,1e-05,16.303643262904,0,0,1e-05,3.25791522889676,0,0,1e-05,5.44283400647635,0,0,1e-05,5.92656062754363,0,0,1e-05,6.93192552666005,0,0,1e-05,5.80549715733715,0,0,1e-05,5.08642623957858,0,0,1e-05,5.67569764211248,0,0,1e-05,24.2146433364262,0,0,1e-05,6.83998924296525,0,0,1e-05,7.00895231604195,0,0,1e-05,4.02713861083757,0,0,1e-05,3.38065436307649,0,0,1e-05,3.9398964337269,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.20692530193398,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.36319941895681,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3284.47041523726
19361,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.16920970842686,0,0,1e-05,16.303643262904,0,0,1e-05,3.25791522889676,0,0,1e-05,5.44283400647635,0,0,1e-05,5.92656062754363,0,0,1e-05,6.93192552666005,0,0,1e-05,5.80549715733715,0,0,1e-05,5.08642623957858,0,0,1e-05,5.67569764211248,0,0,1e-05,24.2146433364262,0,0,1e-05,6.83998924296525,0,0,1e-05,7.00895231604195,0,0,1e-05,4.02713861083757,0,0,1e-05,3.38065436307649,0,0,1e-05,3.9398964337269,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.20692530193398,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.38756810231884,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3284.50759147819
19371,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.16920970842686,0,0,1e-05,16.8015449142815,0,0,1e-05,3.27243192628459,0,0,1e-05,5.44283400647635,0,0,1e-05,5.64462574877533,0,0,1e-05,6.73030512865057,0,0,1e-05,5.80549715733715,0,0,1e-05,5.08642623957858,0,0,1e-05,5.67569764211248,0,0,1e-05,24.2146433364262,0,0,1e-05,6.83998924296525,0,0,1e-05,7.00895231604195,0,0,1e-05,4.02713861083757,0,0,1e-05,3.38065436307649,0,0,1e-05,3.9398964337269,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.20692530193398,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.38756810231884,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3283.04019798247
19381,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.16920970842686,0,0,1e-05,16.8015449142815,0,0,1e-05,3.27243192628459,0,0,1e-05,5.44283400647635,0,0,1e-05,5.64462574877533,0,0,1e-05,6.73030512865057,0,0,1e-05,5.71684993780566,0,0,1e-05,5.59282360988514,0,0,1e-05,5.10144423767027,0,0,1e-05,24.2146433364262,0,0,1e-05,6.6498101122824,0,0,1e-05,7.59194474417305,0,0,1e-05,3.92293113764069,0,0,1e-05,3.38065436307649,0,0,1e-05,4.13164964758368,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,3.99480477378485,0,0,1e-05,12.5405697894603,0,0,1e-05,2.20692530193398,0,0,1e-05,5.80177892079711,0,0,1e-05,9.32255382654364,0,0,1e-05,3.38756810231884,0,0,1e-05,5.7235269716783,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3284.22077508753
19391,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.16920970842686,0,0,1e-05,16.8015449142815,0,0,1e-05,3.27243192628459,0,0,1e-05,5.44283400647635,0,0,1e-05,5.64462574877533,0,0,1e-05,6.73030512865057,0,0,1e-05,5.71684993780566,0,0,1e-05,5.59282360988514,0,0,1e-05,5.10144423767027,0,0,1e-05,24.2146433364262,0,0,1e-05,6.6498101122824,0,0,1e-05,7.59194474417305,0,0,1e-05,3.92293113764069,0,0,1e-05,3.38065436307649,0,0,1e-05,4.13164964758368,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,4.21111587419527,0,0,1e-05,15.123579704038,0,0,1e-05,2.05298834982941,0,0,1e-05,5.80177892079711,0,0,1e-05,7.86261566808673,0,0,1e-05,3.2078595204672,0,0,1e-05,6.16937779389099,0,0,1e-05,6.69054585662481,0,0,1e-05,17.5845652269573,0,0,1e-05,3.19703081392523,-3281.57913161689
19401,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.15329355288558,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.44283400647635,0,0,1e-05,5.64462574877533,0,0,1e-05,6.73030512865057,0,0,1e-05,5.71684993780566,0,0,1e-05,5.59282360988514,0,0,1e-05,5.10144423767027,0,0,1e-05,24.2146433364262,0,0,1e-05,6.6498101122824,0,0,1e-05,7.59194474417305,0,0,1e-05,3.92293113764069,0,0,1e-05,3.38065436307649,0,0,1e-05,4.13164964758368,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,4.21111587419527,0,0,1e-05,15.123579704038,0,0,1e-05,2.05298834982941,0,0,1e-05,5.80177892079711,0,0,1e-05,7.86261566808673,0,0,1e-05,3.2078595204672,0,0,1e-05,6.16937779389099,0,0,1e-05,6.69054585662481,0,0,1e-05,20.5959344262526,0,0,1e-05,3.55239389279795,-3283.63282903884
19411,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.15329355288558,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.44283400647635,0,0,1e-05,5.37900700559308,0,0,1e-05,6.96252273298558,0,0,1e-05,5.73272327485413,0,0,1e-05,5.18878673593915,0,0,1e-05,5.19364950430701,0,0,1e-05,23.8952002967121,0,0,1e-05,6.6498101122824,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.13164964758368,0,0,1e-05,3.86113674710097,0,0,1e-05,4.0927114235464,0,0,1e-05,5.04092631167832,0,0,1e-05,4.21111587419527,0,0,1e-05,15.123579704038,0,0,1e-05,2.05298834982941,0,0,1e-05,5.80177892079711,0,0,1e-05,7.86261566808673,0,0,1e-05,3.2078595204672,0,0,1e-05,6.16937779389099,0,0,1e-05,6.69054585662481,0,0,1e-05,20.5959344262526,0,0,1e-05,3.55239389279795,-3282.81828367697
19421,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,8.69308497579584,0,0,1e-05,2.15329355288558,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.44283400647635,0,0,1e-05,5.37900700559308,0,0,1e-05,6.96252273298558,0,0,1e-05,5.73272327485413,0,0,1e-05,5.18878673593915,0,0,1e-05,5.19364950430701,0,0,1e-05,23.8952002967121,0,0,1e-05,6.6498101122824,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.22929781522195,0,0,1e-05,3.90569992962344,0,0,1e-05,3.42976285328548,0,0,1e-05,5.04092631167832,0,0,1e-05,3.84413419603388,0,0,1e-05,13.3867473314049,0,0,1e-05,2.19832971626668,0,0,1e-05,5.80177892079711,0,0,1e-05,6.84331426371263,0,0,1e-05,3.05254789717023,0,0,1e-05,6.16937779389099,0,0,1e-05,6.69054585662481,0,0,1e-05,20.5959344262526,0,0,1e-05,3.55239389279795,-3283.14995582216
19431,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.06960465564174,0,0,1e-05,2.18567390303992,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.44283400647635,0,0,1e-05,5.37900700559308,0,0,1e-05,6.96252273298558,0,0,1e-05,5.73272327485413,0,0,1e-05,5.18878673593915,0,0,1e-05,5.19364950430701,0,0,1e-05,23.8952002967121,0,0,1e-05,6.6498101122824,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.22929781522195,0,0,1e-05,3.90569992962344,0,0,1e-05,3.42976285328548,0,0,1e-05,5.04092631167832,0,0,1e-05,3.84413419603388,0,0,1e-05,13.3867473314049,0,0,1e-05,2.19832971626668,0,0,1e-05,5.80177892079711,0,0,1e-05,6.84331426371263,0,0,1e-05,3.05254789717023,0,0,1e-05,6.18223441498464,0,0,1e-05,6.69054585662481,0,0,1e-05,20.5959344262526,0,0,1e-05,3.71927102070324,-3281.70437914452
19441,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.06960465564174,0,0,1e-05,2.18567390303992,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.56804022674413,0,0,1e-05,5.37900700559308,0,0,1e-05,7.19549219140875,0,0,1e-05,5.73272327485413,0,0,1e-05,5.28318837272171,0,0,1e-05,5.19364950430701,0,0,1e-05,24.4361363941516,0,0,1e-05,7.21447945063122,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.22929781522195,0,0,1e-05,3.90569992962344,0,0,1e-05,3.42976285328548,0,0,1e-05,5.04092631167832,0,0,1e-05,3.84413419603388,0,0,1e-05,13.3867473314049,0,0,1e-05,2.19832971626668,0,0,1e-05,5.80177892079711,0,0,1e-05,6.84331426371263,0,0,1e-05,3.05254789717023,0,0,1e-05,6.18223441498464,0,0,1e-05,6.69054585662481,0,0,1e-05,20.5959344262526,0,0,1e-05,3.71927102070324,-3280.18086528856
19451,100,10.2482576770292,0.76707041397698,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65421.106250178,1,0.5,0.25,1,37,0,0,0,1e-05,9.06960465564174,0,0,1e-05,2.18567390303992,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.56804022674413,0,0,1e-05,5.37900700559308,0,0,1e-05,7.19549219140875,0,0,1e-05,5.73272327485413,0,0,1e-05,5.28318837272171,0,0,1e-05,5.19364950430701,0,0,1e-05,24.4361363941516,0,0,1e-05,7.21447945063122,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.22929781522195,0,0,1e-05,3.70692109421444,0,0,1e-05,3.42976285328548,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.3867473314049,0,0,1e-05,2.71910864102977,0,0,1e-05,5.79654544606704,0,0,1e-05,6.84331426371263,0,0,1e-05,3.05254789717023,0,0,1e-05,6.18223441498464,0,0,1e-05,6.69054585662481,0,0,1e-05,20.5959344262526,0,0,1e-05,3.71927102070324,-3280.56969563251
19461,100,10.2623708073099,0.758746723427919,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65726.9613204793,1,0.5,0.25,1,37,0,0,0,1e-05,8.81592788011713,0,0,1e-05,2.18567390303992,0,0,1e-05,16.8015449142815,0,0,1e-05,3.1874715051562,0,0,1e-05,5.56804022674413,0,0,1e-05,5.37900700559308,0,0,1e-05,7.19549219140875,0,0,1e-05,5.73272327485413,0,0,1e-05,5.28318837272171,0,0,1e-05,5.19364950430701,0,0,1e-05,24.4361363941516,0,0,1e-05,7.21447945063122,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.22929781522195,0,0,1e-05,3.70692109421444,0,0,1e-05,3.42976285328548,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.3867473314049,0,0,1e-05,2.71910864102977,0,0,1e-05,5.79654544606704,0,0,1e-05,6.34340647484813,0,0,1e-05,3.34308569493674,0,0,1e-05,6.68010898684427,0,0,1e-05,4.91831384257885,0,0,1e-05,18.7642851305494,0,0,1e-05,5.83460157790198,-3280.51077225989
19471,100,10.2623708073099,0.758746723427919,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65726.9613204793,1,0.5,0.25,1,37,0,0,0,1e-05,8.81592788011713,0,0,1e-05,2.18567390303992,0,0,1e-05,17.183597500028,0,0,1e-05,3.26393312607836,0,0,1e-05,5.32611494246533,0,0,1e-05,5.84811258399317,0,0,1e-05,7.19549219140875,0,0,1e-05,5.80357323018069,0,0,1e-05,5.28318837272171,0,0,1e-05,5.64756697375772,0,0,1e-05,24.54082670189,0,0,1e-05,7.21447945063122,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,4.22929781522195,0,0,1e-05,3.70692109421444,0,0,1e-05,3.42976285328548,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.3867473314049,0,0,1e-05,2.71910864102977,0,0,1e-05,5.79654544606704,0,0,1e-05,6.34340647484813,0,0,1e-05,3.34308569493674,0,0,1e-05,6.68010898684427,0,0,1e-05,4.91831384257885,0,0,1e-05,18.7642851305494,0,0,1e-05,5.83460157790198,-3281.40901248096
19481,100,10.2623708073099,0.758746723427919,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65726.9613204793,1,0.5,0.25,1,37,0,0,0,1e-05,8.81592788011713,0,0,1e-05,2.18567390303992,0,0,1e-05,17.183597500028,0,0,1e-05,3.26393312607836,0,0,1e-05,5.32611494246533,0,0,1e-05,5.84811258399317,0,0,1e-05,7.19549219140875,0,0,1e-05,5.80357323018069,0,0,1e-05,5.28318837272171,0,0,1e-05,5.64756697375772,0,0,1e-05,24.54082670189,0,0,1e-05,6.8856046838821,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,3.61255815866538,0,0,1e-05,3.81993853204247,0,0,1e-05,3.25441812394975,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.8460286260806,0,0,1e-05,2.71910864102977,0,0,1e-05,5.79654544606704,0,0,1e-05,6.34340647484813,0,0,1e-05,3.34308569493674,0,0,1e-05,6.68010898684427,0,0,1e-05,4.91831384257885,0,0,1e-05,18.7642851305494,0,0,1e-05,5.83460157790198,-3283.00511646161
19491,100,10.2935692240363,0.758746723427919,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65726.9613204793,1,0.5,0.25,1,37,0,0,0,1e-05,8.81592788011713,0,0,1e-05,2.18567390303992,0,0,1e-05,17.183597500028,0,0,1e-05,3.26393312607836,0,0,1e-05,5.32611494246533,0,0,1e-05,5.84811258399317,0,0,1e-05,7.19549219140875,0,0,1e-05,5.80357323018069,0,0,1e-05,5.28318837272171,0,0,1e-05,5.64756697375772,0,0,1e-05,24.54082670189,0,0,1e-05,6.8856046838821,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,3.61255815866538,0,0,1e-05,3.81993853204247,0,0,1e-05,3.25441812394975,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.8460286260806,0,0,1e-05,2.4653476768491,0,0,1e-05,6.12532705717659,0,0,1e-05,6.77896038200658,0,0,1e-05,3.24329847247704,0,0,1e-05,6.68010898684427,0,0,1e-05,6.78649324956542,0,0,1e-05,17.9962985629647,0,0,1e-05,5.83460157790198,-3281.51735710665
19501,100,10.2935692240363,0.758746723427919,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65726.9613204793,1,0.5,0.25,1,37,0,0,0,1e-05,8.81592788011713,0,0,1e-05,2.24479804825252,0,0,1e-05,17.0586915492455,0,0,1e-05,3.07921051554005,0,0,1e-05,5.30006377335653,0,0,1e-05,5.64631727067217,0,0,1e-05,6.76878018326896,0,0,1e-05,5.86901455444158,0,0,1e-05,5.4429519422839,0,0,1e-05,5.64756697375772,0,0,1e-05,24.54082670189,0,0,1e-05,6.8856046838821,0,0,1e-05,7.59194474417305,0,0,1e-05,4.52184774622467,0,0,1e-05,4.01402868617525,0,0,1e-05,3.61255815866538,0,0,1e-05,3.81993853204247,0,0,1e-05,3.25441812394975,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.8460286260806,0,0,1e-05,2.4653476768491,0,0,1e-05,6.12532705717659,0,0,1e-05,6.77896038200658,0,0,1e-05,3.24329847247704,0,0,1e-05,6.68010898684427,0,0,1e-05,6.78649324956542,0,0,1e-05,17.9962985629647,0,0,1e-05,5.83460157790198,-3279.64632614941
19511,100,10.2935692240363,0.758746723427919,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,65726.9613204793,1,0.5,0.25,1,37,0,0,0,1e-05,8.81592788011713,0,0,1e-05,2.24479804825252,0,0,1e-05,17.0586915492455,0,0,1e-05,3.07921051554005,0,0,1e-05,5.30006377335653,0,0,1e-05,5.64631727067217,0,0,1e-05,6.76878018326896,0,0,1e-05,5.86901455444158,0,0,1e-05,5.4429519422839,0,0,1e-05,5.64756697375772,0,0,1e-05,24.54082670189,0,0,1e-05,7.10582660468974,0,0,1e-05,7.59194474417305,0,0,1e-05,4.19446660155799,0,0,1e-05,3.52468800331626,0,0,1e-05,3.61255815866538,0,0,1e-05,3.81993853204247,0,0,1e-05,3.25441812394975,0,0,1e-05,5.34945245568125,0,0,1e-05,3.84764006333072,0,0,1e-05,13.8460286260806,0,0,1e-05,2.4653476768491,0,0,1e-05,6.12532705717659,0,0,1e-05,6.77896038200658,0,0,1e-05,3.24329847247704,0,0,1e-05,6.68010898684427,0,0,1e-05,6.78649324956542,0,0,1e-05,17.9962985629647,0,0,1e-05,5.83460157790198,-3278.53040421018
